project_source_id,activity.type,address,rating_program_name,building.URL,reg.date,reg.std,owner.type,zipcode,pilot,cert.date
1000078798,LEED,"5921 Owensmouth Ave, Woodland Hills, CA, USA",LEED CI 2009,http://www.gbig.org/buildings/1071317/details,9/28/2016,LEED CI 2009,Corporate: Publicly Traded,91367,FALSE,NA
1000078808,LEED,"3255 Jefferson St, Napa, CA, USA",LEED EB 2009,http://www.gbig.org/buildings/1071325/details,9/28/2016,LEED EB 2009,Corporate: Publicly Traded,94558,FALSE,NA
1000078823,LEED,"1851 Herndon Ave, Clovis, CA, USA",LEED EB 2009,http://www.gbig.org/buildings/1071336/details,9/28/2016,LEED EB 2009,Corporate: Publicly Traded,93611,FALSE,NA
1000078911,LEED,"1118 Nord Ave, Chico, CA, USA",LEED NC 2009,http://www.gbig.org/buildings/1071391/details,9/29/2016,LEED NC 2009,Community Development Corporation o,95926,FALSE,NA
1000078923,LEED,"5425 Van Ness Ave, Los Angeles, CA, USA",LEED EB 2009,http://www.gbig.org/buildings/1071398/details,9/29/2016,LEED EB 2009,"Government Use: Other (utility, air",90062,FALSE,NA
1000078924,LEED,"450 W Griffith St, Gardena, CA, USA",LEED EB 2009,http://www.gbig.org/buildings/1071399/details,9/29/2016,LEED EB 2009,"Government Use: Other (utility, air",90248,FALSE,NA
1000078927,LEED,"320 S Santa Fe Ave, Los Angeles, CA, USA",LEED EB 2009,http://www.gbig.org/buildings/1071400/details,9/29/2016,LEED EB 2009,"Government Use: Other (utility, air",90013,FALSE,NA
1000078928,LEED,"LACMTA Rail Operations Control, 2000 E Imperial Hwy, Los Angeles, CA, USA",LEED EB 2009,http://www.gbig.org/buildings/1071401/details,9/29/2016,LEED EB 2009,"Government Use: Other (utility, air",90245,FALSE,NA
1000078933,LEED,"4350 E 208th St, Long Beach, CA, USA",LEED EB 2009,http://www.gbig.org/buildings/1071404/details,9/29/2016,LEED EB 2009,"Government Use: Other (utility, air",90810,FALSE,NA
1000078934,LEED,"3050 Divarty St, Seaside, CA, USA",LEED NC 2009,http://www.gbig.org/buildings/1071405/details,9/29/2016,LEED NC 2009,"Educational: College, Public",93955,FALSE,NA
1000078942,LEED,"1130 E 6th St, Los Angeles, CA, USA",LEED EB 2009,http://www.gbig.org/buildings/1071409/details,9/29/2016,LEED EB 2009,"Government Use: Other (utility, air",90021,FALSE,NA
1000078943,LEED,"720 E 15th St, Los Angeles, CA, USA",LEED EB 2009,http://www.gbig.org/buildings/1071410/details,9/29/2016,LEED EB 2009,"Government Use: Other (utility, air",90021,FALSE,NA
1000078946,LEED,"11900 Branford St, Sun Valley, CA, USA",LEED EB 2009,http://www.gbig.org/buildings/1071412/details,9/29/2016,LEED EB 2009,"Government Use: Other (utility, air",91352,FALSE,NA
1000078949,LEED,"3201 Hillview Ave, Palo Alto, CA, USA",LEED NC 2009,http://www.gbig.org/buildings/1071413/details,9/29/2016,LEED NC 2009,Corporate: Publicly Traded,94304,FALSE,NA
1000078951,LEED,"9201 Canoga Ave, Chatsworth, CA, USA",LEED EB 2009,http://www.gbig.org/buildings/1071415/details,9/29/2016,LEED EB 2009,"Government Use: Other (utility, air",91311,FALSE,NA
1000078952,LEED,"3449 Santa Anita Ave, El Monte, CA, USA",LEED EB 2009,http://www.gbig.org/buildings/1071416/details,9/29/2016,LEED EB 2009,"Government Use: Other (utility, air",91731,FALSE,NA
1000078953,LEED,"1800 Baker St, Los Angeles, CA, USA",LEED EB 2009,http://www.gbig.org/buildings/1071417/details,9/29/2016,LEED EB 2009,"Government Use: Other (utility, air",90012,FALSE,NA
1000078954,LEED,"14724 Aviation Blvd, Lawndale, CA, USA",LEED EB 2009,http://www.gbig.org/buildings/1071418/details,9/29/2016,LEED EB 2009,"Government Use: Other (utility, air",90260,FALSE,NA
1000078956,LEED,"4462 Pacific Blvd, Vernon, CA, USA",LEED EB 2009,http://www.gbig.org/buildings/1071420/details,9/29/2016,LEED EB 2009,"Government Use: Other (utility, air",90058,FALSE,NA
1000079039,LEED,"257 Moffett Park Dr, Sunnyvale, CA, USA",LEED CI 2009,http://www.gbig.org/buildings/1071458/details,9/30/2016,LEED CI 2009,Corporate: Privately Held,94089,FALSE,NA
1000079094,LEED,"217 Moffett Park Dr, Sunnyvale, CA, USA",LEED CI 2009,http://www.gbig.org/buildings/1071472/details,9/30/2016,LEED CI 2009,Corporate: Privately Held,94089,FALSE,NA
1000079112,LEED,"2175 N California Blvd, Walnut Creek, CA, USA",LEED EB 2009,http://www.gbig.org/buildings/8461/details,10/2/2016,LEED EB 2009,Corporate: Privately Held,94596,FALSE,NA
1000080200,LEED,"Franz Hall, 502 Portola Plaza, Los Angeles, CA, USA",LEED CI 2009,http://www.gbig.org/buildings/1071571/details,10/3/2016,LEED CI 2009,"Educational: University, Public",91773,FALSE,NA
1000080270,LEED,"12369 Lower Azusa Rd, El Monte, CA, USA",LEED NC 2009,http://www.gbig.org/buildings/1071575/details,10/3/2016,LEED NC 2009,Corporate: Privately Held,91006,FALSE,NA
1000080290,LEED,"955 La Paz Rd, Montecito, CA, USA",LEED NC 2009,http://www.gbig.org/buildings/1071577/details,10/3/2016,LEED NC 2009,"Educational: University, Private",93108,FALSE,NA
1000080446,LEED,"5928 Stoneridge Mall Rd, Pleasanton, CA, USA",LEED CI 2009,http://www.gbig.org/buildings/1072343/details,10/4/2016,LEED CI 2009,Corporate: Publicly Traded,94588,FALSE,NA
1000080568,LEED,"1130 Kifer Rd, Sunnyvale, CA, USA",LEED CS 2009,http://www.gbig.org/buildings/1071665/details,10/4/2016,LEED CS 2009,"Investor: REIT,Non-traded",94086,FALSE,NA
1000080577,LEED,"4365 University Pkwy, San Bernardino, CA, USA",LEED CS 2009,http://www.gbig.org/buildings/1071667/details,10/4/2016,LEED CS 2009,Corporate: Privately Held,92407,FALSE,NA
1000080585,LEED,"2009 Addison St, Berkeley, CA, USA",LEED NC 2009,http://www.gbig.org/buildings/1071670/details,10/4/2016,LEED NC 2009,Non-Profit (that do not fit into ot,94704,FALSE,NA
1000080659,LEED,"1212 Palmetto St, Los Angeles, CA, USA",LEED EB 2009,http://www.gbig.org/buildings/1071708/details,10/5/2016,LEED EB 2009,"Government Use: Local, City",90013,FALSE,NA
1000080727,LEED,"14700 Nelson Ave E, City of Industry, CA, USA",LEED NC 2009,http://www.gbig.org/buildings/1071774/details,10/6/2016,LEED NC 2009,Corporate: Privately Held,91744,FALSE,NA
1000080783,LEED,"387 N Quad, Davis, CA, USA",LEED EB 2009,http://www.gbig.org/buildings/1373863/details,10/6/2016,LEED EB 2009,Higher Ed,95616,FALSE,NA
1000080784,LEED,"480 Bainer Hall Dr, Davis, CA, USA",LEED EB 2009,http://www.gbig.org/buildings/1081144/details,10/6/2016,LEED EB 2009,Higher Ed,95616,FALSE,NA
1000080791,LEED,"Veterinary Medicine Unit II, 1 Garrod Dr, Davis, CA, USA",LEED EB 2009,http://www.gbig.org/buildings/1071796/details,10/6/2016,LEED EB 2009,Higher Ed,95616,FALSE,NA
1000080792,LEED,"100 E Quad Ave, Davis, CA, USA",LEED EB 2009,http://www.gbig.org/buildings/1071797/details,10/6/2016,LEED EB 2009,Higher Ed,95616,FALSE,NA
1000080793,LEED,"RMI Sensory, 392 Old Davis Rd, Davis, CA, USA",LEED EB 2009,http://www.gbig.org/buildings/1071798/details,10/6/2016,LEED EB 2009,Higher Ed,95616,FALSE,NA
1000080795,LEED,"605 Hutchison Dr, Davis, CA, USA",LEED EB 2009,http://www.gbig.org/buildings/1081145/details,10/6/2016,LEED EB 2009,Higher Ed,95616,FALSE,NA
1000080814,LEED,"Building 5 And 6, 4200 Farm Hill Blvd, Redwood City, CA, USA",LEED NC 2009,http://www.gbig.org/buildings/1071850/details,10/5/2016,LEED NC 2009,"Educational: Community College, Pub",94061,FALSE,NA
1000080867,LEED,"352 Dairy Rd, Davis, CA, USA",LEED EB 2009,http://www.gbig.org/buildings/1071848/details,10/7/2016,LEED EB 2009,Higher Ed,95616,FALSE,NA
1000080868,LEED,"376 Dairy Rd, Davis, CA, USA",LEED EB 2009,http://www.gbig.org/buildings/1073290/details,10/7/2016,LEED EB 2009,Higher Ed,95616,FALSE,NA
1000080889,LEED,"12588 Florence Ave, Santa Fe Springs, CA, USA",LEED CS 2009,http://www.gbig.org/buildings/1071887/details,10/7/2016,LEED CS 2009,"Investor: REIT, Publicly traded",90670,FALSE,NA
1000080903,LEED,"12418 Florence Ave, Santa Fe Springs, CA, USA",LEED CS 2009,http://www.gbig.org/buildings/1071890/details,10/7/2016,LEED CS 2009,"Investor: REIT, Publicly traded",90670,FALSE,NA
1000080930,LEED,"1351 Pioneer Square, Brentwood, CA, USA",LEED NC 2009,http://www.gbig.org/buildings/1401176/details,10/8/2016,LEED NC 2009,"Educational: Community College, Pub",94513,FALSE,NA
1000081065,LEED,"1001 S Seaside Ave, San Pedro, CA, USA",LEED NC 2009,http://www.gbig.org/buildings/1071968/details,10/10/2016,LEED NC 2009,Government Use: Federal,90731,FALSE,NA
1000082462,LEED,"170 Otis Street, San Francisco, CA, USA",LEED CI 2009,http://www.gbig.org/buildings/588433/details,10/11/2016,LEED CI 2009,"Government Use: Local, City",94103,FALSE,NA
1000082542,LEED,"13520 Evening Creek Drive North, San Diego, CA, USA",LEED EB 2009,http://www.gbig.org/buildings/50981/details,10/11/2016,LEED EB 2009,"San Diego-Carlsbad-San Marcos, CA",92128,FALSE,NA
1000082543,LEED,"3760 Kilroy Airport Way, Long Beach, CA, USA",LEED EB 2009,http://www.gbig.org/buildings/13365/details,10/11/2016,LEED EB 2009,Office,90806,FALSE,NA
1000082544,LEED,"12233 West Olympic Boulevard, Los Angeles, CA, USA",LEED EB 2009,http://www.gbig.org/buildings/49609/details,10/11/2016,LEED EB 2009,Corporate: Publicly Traded,90064,FALSE,NA
1000082556,LEED,"2355 Northside Dr, San Diego, CA, USA",LEED EB 2009,http://www.gbig.org/buildings/9247/details,10/11/2016,LEED EB 2009,Office,92108,FALSE,NA
1000082557,LEED,"2365 Northside Dr, San Diego, CA, USA",LEED EB 2009,http://www.gbig.org/buildings/9270/details,10/11/2016,LEED EB 2009,Office,92108,FALSE,NA
1000082559,LEED,"2385 Northside Dr, San Diego, CA, USA",LEED EB 2009,http://www.gbig.org/buildings/31417/details,10/11/2016,LEED EB 2009,Office,92108,FALSE,NA
1000082564,LEED,"3780 Kilroy Airport Way, Long Beach, CA, USA",LEED EB 2009,http://www.gbig.org/buildings/13387/details,10/11/2016,LEED EB 2009,Office,90806,FALSE,NA
1000082565,LEED,"3900 Kilroy Airport Way, Long Beach, CA, USA",LEED EB 2009,http://www.gbig.org/buildings/13632/details,10/11/2016,LEED EB 2009,Office,90806,FALSE,NA
1000082566,LEED,"3800 Kilroy Airport Way, Long Beach, CA, USA",LEED EB 2009,http://www.gbig.org/buildings/13432/details,10/11/2016,LEED EB 2009,Office,90806,FALSE,NA
1000082567,LEED,"3840 Kilroy Airport Way, Long Beach, CA, USA",LEED EB 2009,http://www.gbig.org/buildings/64757/details,10/11/2016,LEED EB 2009,Office,90806,FALSE,NA
1000082570,LEED,"3579 Valley Centre Drive, San Diego, CA, USA",LEED EB 2009,http://www.gbig.org/buildings/63959/details,10/11/2016,LEED EB 2009,Office,92130,FALSE,NA
1000082572,LEED,"3661 Valley Centre Drive, San Diego, CA, USA",LEED EB 2009,http://www.gbig.org/buildings/64245/details,10/11/2016,LEED EB 2009,Office,92130,FALSE,NA
1000082573,LEED,"3721 Valley Centre Drive, San Diego, CA, USA",LEED EB 2009,http://www.gbig.org/buildings/64432/details,10/11/2016,LEED EB 2009,Office,92130,FALSE,NA
1000082709,LEED,"213 East Grand Avenue, South San Francisco, CA, USA",LEED CS 2009,http://www.gbig.org/buildings/345020/details,10/12/2016,LEED CS 2009,"Investor: REIT, Publicly traded, Corporate: Publicly Traded",94080,FALSE,NA
1000082984,LEED,"10475 Pioneer Trail, Truckee, CA, USA",LEED NC 2009,http://www.gbig.org/buildings/1386403/details,10/12/2016,LEED NC 2009,Government Use: State,96161,FALSE,NA
1000083182,LEED,"799 Embarcadero Rd, Palo Alto, CA, USA",LEED NC 2009,http://www.gbig.org/buildings/1072160/details,10/12/2016,LEED NC 2009,"Government Use: Local, City",94303,FALSE,NA
1000083258,LEED,"2601 Country Club Rd, Borrego Springs, CA, USA",LEED NC 2009,http://www.gbig.org/buildings/1072163/details,10/12/2016,LEED NC 2009,"Government Use: Local, County",92004,FALSE,NA
1000083282,LEED,"14941 Riverside Dr, March Air Reserve Base, CA, USA",LEED NC 2009,http://www.gbig.org/buildings/1072164/details,10/12/2016,LEED NC 2009,Government Use: Federal,92518,FALSE,NA
1000083332,LEED,"2001 2nd Street, Davis, CA, USA",LEED EB 2009,http://www.gbig.org/buildings/170453/details,10/12/2016,LEED EB 2009,Investor: Investment Manager,95618,FALSE,NA
1000083407,LEED,"14305 Meridian Pkwy, March Air Reserve Base, CA, USA",LEED CS 2009,http://www.gbig.org/buildings/1373857/details,10/5/2016,LEED CS 2009,"Investor: REIT,Non-traded",92518,FALSE,NA
1000083535,LEED,"2005 Wharf Rd, Capitola, CA, USA",LEED NC 2009,http://www.gbig.org/buildings/1072349/details,10/12/2016,LEED NC 2009,"Government Use: Local, City",95010,FALSE,NA
1000083639,LEED,"663 Sprocket Bikeway, Davis, CA, USA",LEED NC 2009,http://www.gbig.org/buildings/1320258/details,10/12/2016,LEED NC 2009,"Educational: University, Public",95616,FALSE,NA
1000083820,LEED,"407 Colorado Ave, Santa Monica, CA, USA",LEED EB 2009,http://www.gbig.org/buildings/1072208/details,10/12/2016,LEED EB 2009,Investor: Investment Manager,90401,FALSE,NA
1000083945,LEED,"251 S Lake Ave, Pasadena, CA, USA",LEED EB 2009,http://www.gbig.org/buildings/9760/details,10/12/2016,LEED EB 2009,Corporate: Publicly Traded,91101,FALSE,NA
1000083950,LEED,"21975-79 CA-79, Ramona, CA, USA",LEED NC 2009,http://www.gbig.org/buildings/1072239/details,10/12/2016,LEED NC 2009,"Government Use: Local, County",92036,FALSE,NA
1000083973,LEED,"767 N Mathilda Ave, Sunnyvale, CA, USA",LEED NC 2009,http://www.gbig.org/buildings/1072546/details,10/12/2016,LEED NC 2009,Corporate: Privately Held,94085,FALSE,NA
1000084494,LEED,"San Francisco State University, Creative Arts, 1600 Holloway Ave, San Francisco, CA, USA",LEED NC 2009,http://www.gbig.org/buildings/1069996/details,10/13/2016,LEED NC 2009,Investor: Investment Manager,94132,FALSE,NA
1000084515,LEED,"525 Market St #8, San Francisco, CA, USA",LEED CI 2009,http://www.gbig.org/buildings/1072249/details,10/13/2016,LEED CI 2009,Investor: Bank,94105,FALSE,NA
1000085007,LEED,"Webster Hall, 541 Oxford Cir, Davis, CA, USA",LEED NC 2009,http://www.gbig.org/buildings/1072281/details,10/13/2016,LEED NC 2009,"Educational: University, Public",95616,FALSE,NA
1000085028,LEED,"Anna Head Alumnae Hall, 2537 Haste St, Berkeley, CA, USA",LEED NC 2009,http://www.gbig.org/buildings/1072290/details,10/13/2016,LEED NC 2009,"Educational: University, Public",94704,FALSE,NA
1000085045,LEED,"1444 Parkway Dr, Crescent City, CA, USA",LEED NC 2009,http://www.gbig.org/buildings/1373954/details,10/13/2016,LEED NC 2009,Government Use: State,95531,FALSE,NA
1000085084,LEED,"1950 Wyatt Dr, Santa Clara, CA, USA",LEED NC 2009,http://www.gbig.org/buildings/1426843/details,10/13/2016,LEED NC 2009,Corporate: Privately Held,95054,FALSE,NA
1000085087,LEED,"400 Broadway, Oakland, CA, USA",LEED CI 2009,http://www.gbig.org/buildings/1072311/details,10/13/2016,LEED CI 2009,"Government Use: Local, County",94607,FALSE,NA
1000085186,LEED,"150 Independence Dr, Menlo Park, CA, USA",LEED CI 2009,http://www.gbig.org/buildings/1326483/details,10/14/2016,LEED CI 2009,Corporate: Privately Held,94025,FALSE,NA
1000085263,LEED,"600 Barber Ln, Milpitas, CA, USA",LEED NC 2009,http://www.gbig.org/buildings/1072421/details,10/14/2016,LEED NC 2009,Corporate: Privately Held,95035,FALSE,NA
1000085298,LEED,"101 Academy Dr, Irvine, CA, USA",LEED NC 2009,http://www.gbig.org/buildings/1072442/details,10/14/2016,LEED NC 2009,"Educational: University, Public",92617,FALSE,NA
1000085311,LEED,"200 Mercy Cir, Oceanside, CA, USA",LEED NC 2009,http://www.gbig.org/buildings/1373972/details,10/14/2016,LEED NC 2009,Government Use: Federal,92058,FALSE,NA
1000085481,LEED,"13525 Whittier Blvd, Whittier, CA, USA",LEED NC 2009,http://www.gbig.org/buildings/1072591/details,10/17/2016,LEED NC 2009,Corporate: Publicly Traded,90605,FALSE,NA
1000085515,LEED,"20200 Rinaldi St, Porter Ranch, CA, USA",LEED CI 2009,http://www.gbig.org/buildings/1082736/details,10/17/2016,LEED CI 2009,Corporate: Privately Held,91326,FALSE,NA
1000085546,LEED,"11601 Wilshire Blvd, Los Angeles, CA, USA",LEED CS 2009,http://www.gbig.org/buildings/24740/details,10/17/2016,LEED CS 2009,Corporate: Publicly Traded,90025,FALSE,NA
1000085552,LEED,"1500 Alvarado St, San Leandro, CA, USA",LEED CS 2009,http://www.gbig.org/buildings/1072627/details,10/17/2016,LEED CS 2009,Corporate: Privately Held,94577,FALSE,NA
1000085729,LEED,"12789 Earhart Avenue, Auburn, CA, USA",LEED NC 2009,http://www.gbig.org/buildings/581964/details,10/17/2016,LEED NC 2009,Corporate: Publicly Traded,95602,FALSE,NA
1000085738,LEED,"8650 Discovery Way, La Jolla, CA, USA",LEED NC 2009,http://www.gbig.org/buildings/1072691/details,10/17/2016,LEED NC 2009,"Educational: University, Public",92093,FALSE,NA
1000085739,LEED,"215 W Washington St, San Diego, CA, USA",LEED NC 2009,http://www.gbig.org/buildings/1073350/details,10/17/2016,LEED NC 2009,"Government Use: Local, City",92103,FALSE,NA
1000085744,LEED,"4604 La Jolla Shores Dr, La Jolla, CA, USA",LEED NC 2009,http://www.gbig.org/buildings/1072693/details,10/17/2016,LEED NC 2009,"Educational: University, Public",92037,FALSE,NA
1000085871,LEED,"110 Plaza, 110 W A St, San Diego, CA, USA",LEED EB 2009,http://www.gbig.org/buildings/1073388/details,10/18/2016,LEED EB 2009,Investor: Investment Manager,92101,FALSE,NA
1000085968,LEED,"905 El Segundo Blvd, Los Angeles, CA, USA",LEED NC 2009,http://www.gbig.org/buildings/1073417/details,10/18/2016,LEED NC 2009,"Government Use: Local, County",90059,FALSE,NA
1000086007,LEED,"6500 Pacific Coast Hwy, Long Beach, CA, USA",LEED NC 2009,http://www.gbig.org/buildings/1073420/details,10/18/2016,LEED NC 2009,"Investor: REIT,Non-traded",90803,FALSE,NA
1000086017,LEED,"263 Santa Ana Ct, Sunnyvale, CA, USA",LEED CI 2009,http://www.gbig.org/buildings/1265373/details,10/18/2016,LEED CI 2009,Corporate: Publicly Traded,94085,FALSE,NA
1000086042,LEED,"222 North Wolfe Road, Sunnyvale, CA, USA",LEED CI 2009,http://www.gbig.org/buildings/305463/details,10/18/2016,LEED CI 2009,Corporate: Publicly Traded,94085,FALSE,NA
1000086043,LEED,"550 West Coast Hwy, Newport Beach, CA, USA",LEED NC 2009,http://www.gbig.org/buildings/1081007/details,10/18/2016,LEED NC 2009,Corporate: Publicly Traded,92663,FALSE,NA
1000086061,LEED,"888 E Arques Ave, Sunnyvale, CA, USA",LEED CI 2009,http://www.gbig.org/buildings/1265374/details,10/18/2016,LEED CI 2009,Corporate: Publicly Traded,94085,FALSE,NA
1000086160,LEED,"1 Civic Center, Mission Viejo, CA, USA",LEED NC 2009,http://www.gbig.org/buildings/1073475/details,10/18/2016,LEED NC 2009,"Government Use: Local, City",92691,FALSE,NA
1000086278,LEED,"120 S Westlake Blvd, Westlake Village, CA, USA",LEED Retail CI 2009,http://www.gbig.org/buildings/1073485/details,10/18/2016,LEED Retail CI 2009,Corporate: Publicly Traded,91362,FALSE,NA
1000086280,LEED,"629 Factory Stores Drive, Napa, CA, USA",LEED Retail CI 2009,http://www.gbig.org/buildings/83817/details,10/18/2016,LEED Retail CI 2009,Corporate: Publicly Traded,94558,FALSE,NA
1000086915,LEED,"1000 East Victoria Street, Carson, CA, USA",LEED NC 2009,http://www.gbig.org/buildings/456068/details,10/19/2016,LEED NC 2009,"Educational: College, Public",90747,FALSE,NA
1000087167,LEED,"525 Harrison Street, San Francisco, CA, USA",LEED NC 2009,http://www.gbig.org/buildings/594388/details,10/19/2016,LEED NC 2009,Corporate: Privately Held,94105,FALSE,NA
1000087172,LEED,"600 Corporate Pointe, Culver City, CA, USA",LEED EB 2009,http://www.gbig.org/buildings/92625/details,10/19/2016,LEED EB 2009,Investor: Insurance Company,90230,FALSE,NA
1000087187,LEED,"6201 America Center Drive, Alviso, CA, USA",LEED EB 2009,http://www.gbig.org/buildings/515358/details,10/19/2016,LEED EB 2009,"Investor: REIT, Publicly traded",95002,FALSE,NA
1000087190,LEED,"4382 Georgia Blvd, San Bernardino, CA, USA",LEED CS 2009,http://www.gbig.org/buildings/1073847/details,10/19/2016,LEED CS 2009,Investor: Investment Manager,92407,FALSE,NA
1000087420,LEED,"84 W Santa Clara St, San Jose, CA, USA",LEED CI 2009,http://www.gbig.org/buildings/1073891/details,10/20/2016,LEED CI 2009,Corporate: Privately Held,95113,FALSE,NA
1000087458,LEED,"1721 Webster St, Oakland, CA, USA",LEED NC 2009,http://www.gbig.org/buildings/1073899/details,10/20/2016,LEED NC 2009,Corporate: Privately Held,94612,FALSE,NA
1000087469,LEED,"3101 S Figueroa St, Los Angeles, CA, USA",LEED NC 2009,http://www.gbig.org/buildings/1073903/details,10/20/2016,LEED NC 2009,"Investor: REIT,Non-traded",90007,FALSE,NA
1000087475,LEED,"1250 Lakeside Dr, Sunnyvale, CA, USA",LEED NC 2009,http://www.gbig.org/buildings/1073907/details,10/20/2016,LEED NC 2009,Corporate: Privately Held,94085,FALSE,NA
1000087595,LEED,"4413 Patterson Ave, Perris, CA, USA",LEED CS 2009,http://www.gbig.org/buildings/1411526/details,10/20/2016,LEED CS 2009,Corporate: Privately Held,92571,FALSE,NA
1000087596,LEED,"101 1st St, Los Altos, CA, USA",LEED CS 2009,http://www.gbig.org/buildings/1265385/details,10/20/2016,LEED CS 2009,Corporate: Privately Held,94022,FALSE,NA
1000087615,LEED,"9711 Big Horn Blvd, Elk Grove, CA, USA",LEED NC 2009,http://www.gbig.org/buildings/1073984/details,10/20/2016,LEED NC 2009,"Government Use: Local, City",95757,FALSE,NA
1000087756,LEED,"8928 Terman Court, San Diego, CA, USA",LEED NC 2009,http://www.gbig.org/buildings/255356/details,10/21/2016,LEED NC 2009,Corporate: Privately Held,92121,FALSE,NA
1000087795,LEED,"520 Almanor Ave, Sunnyvale, CA, USA",LEED CS 2009,http://www.gbig.org/buildings/1074076/details,10/21/2016,LEED CS 2009,"Government Use: Local, City",94085,FALSE,NA
1000087799,LEED,"2201 Broadway, Oakland, CA, USA",LEED EB 2009,http://www.gbig.org/buildings/176680/details,10/21/2016,LEED EB 2009,Corporate: Privately Held,94612,FALSE,NA
1000087815,LEED,"9200 Valley View St, Cypress, CA, USA",LEED NC 2009,http://www.gbig.org/buildings/1074086/details,10/21/2016,LEED NC 2009,"Educational: College, Public, Educational: University, Public",90630,FALSE,NA
1000087863,LEED,"901 Battery Street, San Francisco, CA, USA",LEED EB 2009,http://www.gbig.org/buildings/307206/details,10/21/2016,LEED EB 2009,Corporate: Privately Held,94111,FALSE,NA
1000087875,LEED,"Inner Ring Road, Irvine, CA, 92697, USA",LEED NC 2009,http://www.gbig.org/buildings/1074119/details,10/21/2016,LEED NC 2009,"Educational: University, Public",92697,FALSE,NA
1000087940,LEED,"Renaissance Tower, 801 K St, Sacramento, CA, USA",LEED EB 2009,http://www.gbig.org/buildings/1074142/details,10/21/2016,LEED EB 2009,"Investor: REIT,Non-traded",95814,FALSE,NA
1000087942,LEED,"Russ Building, 235 Montgomery St, San Francisco, CA, USA",LEED EB 2009,http://www.gbig.org/buildings/1045324/details,10/21/2016,LEED EB 2009,Investor: Investment Manager,94104,FALSE,NA
1000087945,LEED,"5727 Las Virgenes Rd, Calabasas, CA, USA",LEED CI 2009,http://www.gbig.org/buildings/1074143/details,10/21/2016,LEED CI 2009,Investor: Individual/Family,91302,FALSE,NA
1000088035,LEED,"1050 Parker St, Berkeley, CA, USA",LEED CS 2009,http://www.gbig.org/buildings/1074175/details,10/23/2016,LEED CS 2009,"Investor: REIT,Non-traded",94710,FALSE,NA
1000088300,LEED,"3000 W Alameda Ave, Burbank, CA, USA",LEED CS 2009,http://www.gbig.org/buildings/1074280/details,10/24/2016,LEED CS 2009,Investor: Equity Fund,91523,FALSE,NA
1000088308,LEED,"Freeborn Hall, 1 Shields Ave, Davis, CA, USA",LEED NC 2009,http://www.gbig.org/buildings/1074285/details,10/24/2016,LEED NC 2009,"Educational: College, Public",95616,FALSE,NA
1000088488,LEED,"603 San Juan Avenue, Stockton, CA, USA",LEED EB 2009,http://www.gbig.org/buildings/103949/details,9/26/2016,LEED EB 2009,"Corporate: Privately Held, Investor: REIT,Non-traded",95203,FALSE,NA
1000088496,LEED,"1423 2nd Street, Santa Monica, CA, USA",LEED CI 2009,http://www.gbig.org/buildings/878377/details,10/24/2016,LEED CI 2009,Community Development Corporation o,90401,FALSE,NA
1000088517,LEED,"9700 Stockdale Hwy, Bakersfield, CA, USA",LEED NC 2009,http://www.gbig.org/buildings/1374146/details,10/24/2016,LEED NC 2009,"Government Use: Local, County",93311,FALSE,NA
1000088528,LEED,"2 Pier 7, San Francisco, CA, USA",LEED NC 2009,http://www.gbig.org/buildings/1074337/details,10/24/2016,LEED NC 2009,"Government Use: Local, City",94111,FALSE,NA
1000088535,LEED,"380 E Union St, Pasadena, CA, USA",LEED NC 2009,http://www.gbig.org/buildings/1074339/details,10/24/2016,LEED NC 2009,Corporate: Privately Held,91101,FALSE,NA
1000088547,LEED,"3201 W Olive Ave, Burbank, CA, USA",LEED Retail NC 2009,http://www.gbig.org/buildings/1074345/details,10/24/2016,LEED Retail NC 2009,Investor: Equity Fund,91505,FALSE,NA
1000088549,LEED,"555 Maritime St, Oakland, CA, USA",LEED NC 2009,http://www.gbig.org/buildings/1074347/details,10/24/2016,LEED NC 2009,Corporate: Privately Held,94607,FALSE,NA
1000088636,LEED,"3945 Freedom Cir, Santa Clara, CA, USA",LEED EB 2009,http://www.gbig.org/buildings/13708/details,10/24/2016,LEED EB 2009,Investor: Investment Manager,95054,FALSE,NA
1000088659,LEED,"523 S McClelland St, Santa Maria, CA, USA",LEED NC 2009,http://www.gbig.org/buildings/1429413/details,10/24/2016,LEED NC 2009,Government Use: State,93454,FALSE,NA
1000088714,LEED,"25 W Grand Ave, Grover Beach, CA, USA",LEED NC 2009,http://www.gbig.org/buildings/1074412/details,10/24/2016,LEED NC 2009,Corporate: Privately Held,93433,FALSE,NA
1000088716,LEED,"1465 E 103rd St, Los Angeles, CA, USA",LEED NC 2009,http://www.gbig.org/buildings/1074413/details,10/24/2016,LEED NC 2009,Community Development Corporation o,90002,FALSE,NA
1000088738,LEED,"249 S Los Angeles St, Los Angeles, CA, USA",LEED NC 2009,http://www.gbig.org/buildings/1074428/details,10/24/2016,LEED NC 2009,Community Development Corporation o,90012,FALSE,NA
1000088744,LEED,"Concord Gateway 2, 1855 Gateway Blvd, Concord, CA, USA",LEED EB 2009,http://www.gbig.org/buildings/1072925/details,6/12/2014,LEED EB 2009,"Investor: Bank, Corporate: Privately Held",94520,FALSE,NA
1000088745,LEED,"40 Lincoln Hwy, Davis, CA, USA",LEED NC 2009,http://www.gbig.org/buildings/1074433/details,10/24/2016,LEED NC 2009,Corporate: Privately Held,95616,FALSE,NA
