,project_source_id,Activity Type,Owner Type,Space Type,Project Size,Certification date,CBSA,USGBC Chapter,EPA Region,ASHRAE Climate Zone,Urban Rural Classification,Electric Utility Provider,address,building.URL,rating_program_name
6083,1000062080,LEED,NA,Office,"550,000 sq ft",March 29 2018,"San Jose-Sunnyvale-Santa Clara, CA Metropolitan Statistical Area",Northern California Chapter,EPA Region 9: Pacific Southwest,NA,NCHS Urban-Rural Classification: Large central metro,Pacific Gas and Electric Co.,"1151 Borregas Ave, Sunnyvale, CA, USA",http://www.gbig.org/buildings/1040946,LEED CI 2009
6084,1000062081,LEED,NA,Office,"255,000 sq ft",March 29 2018,"San Jose-Sunnyvale-Santa Clara, CA Metropolitan Statistical Area",Northern California Chapter,EPA Region 9: Pacific Southwest,NA,NCHS Urban-Rural Classification: Large central metro,Pacific Gas and Electric Co.,"1160 North Mathilda Avenue, Sunnyvale, CA, USA",http://www.gbig.org/buildings/572688,LEED CI 2009
6085,1000062084,LEED,NA,Office,"12,910 sq ft",June 28 2016,"Los Angeles-Long Beach-Santa Ana, CA Metropolitan Statistical Area",Orange County Chapter,EPA Region 9: Pacific Southwest,NA,NCHS Urban-Rural Classification: Large central metro,Southern California Edison Co.,"25 Technology Drive, Irvine, CA, USA",http://www.gbig.org/buildings/443371,LEED CI 2009
6086,1000062488,LEED,NA,Office,"9,695 sq ft",August 05 2016,"San Francisco-Oakland-Fremont, CA Metropolitan Statistical Area",Northern California Chapter,EPA Region 9: Pacific Southwest,NA,NCHS Urban-Rural Classification: Large central metro,Pacific Gas and Electric Co.,"343 Sansome St, San Francisco, CA, USA",http://www.gbig.org/buildings/34779,LEED CI 2009
6087,1000062409,LEED,NA,Health Care,"17,486 sq ft",July 26 2018,"Los Angeles-Long Beach-Santa Ana, CA Metropolitan Statistical Area",Los Angeles Chapter,EPA Region 9: Pacific Southwest,NA,NCHS Urban-Rural Classification: Large central metro,Southern California Edison Co.,"27235 Tourney Road, Valencia, CA, USA",http://www.gbig.org/buildings/264001,LEED CI 2009
6088,1000063146,LEED,NA,Laboratory,"32,497 sq ft",November 05 2018,"San Francisco-Oakland-Fremont, CA Metropolitan Statistical Area",Northern California Chapter,EPA Region 9: Pacific Southwest,NA,NCHS Urban-Rural Classification: Large central metro,Pacific Gas and Electric Co.,"47709 Fremont Blvd, Fremont, CA, USA",http://www.gbig.org/buildings/1046658,LEED CI 2009
6089,1000063151,LEED,NA,Health Care,"68,236 sq ft",February 04 2020,"Los Angeles-Long Beach-Santa Ana, CA Metropolitan Statistical Area",Los Angeles Chapter,EPA Region 9: Pacific Southwest,NA,NCHS Urban-Rural Classification: Large central metro,Southern California Edison Co.,"26877 Tourney Road, Valencia, CA, USA",http://www.gbig.org/buildings/187239,LEED CI 2009
6090,1000063188,LEED,NA,Office,"23,308 sq ft",March 06 2018,"Los Angeles-Long Beach-Santa Ana, CA Metropolitan Statistical Area",Los Angeles Chapter,EPA Region 9: Pacific Southwest,NA,NCHS Urban-Rural Classification: Large central metro,Glendale Public Service Dept.,"234 South Brand Boulevard, Glendale, CA, USA",http://www.gbig.org/buildings/387647,LEED CI 2009
6091,1000063287,LEED,NA,Office,"13,000 sq ft",NA,"San Francisco-Oakland-Fremont, CA Metropolitan Statistical Area",Northern California Chapter,EPA Region 9: Pacific Southwest,NA,NCHS Urban-Rural Classification: Large central metro,Pacific Gas and Electric Co.,"135 Main St, San Francisco, CA, USA",http://www.gbig.org/buildings/3958,LEED CI 2009
6092,1000063376,LEED,NA,Laboratory,"30,000 sq ft",June 13 2017,"San Francisco-Oakland-Fremont, CA Metropolitan Statistical Area",Northern California Chapter,EPA Region 9: Pacific Southwest,NA,NCHS Urban-Rural Classification: Large fringe metro,Pacific Gas and Electric Co.,"101 Oyster Point Boulevard, South San Francisco, CA, USA",http://www.gbig.org/buildings/858656,LEED CI 2009
6093,1000065003,LEED,NA,Office,"4,472 sq ft",March 07 2017,"San Francisco-Oakland-Fremont, CA Metropolitan Statistical Area",Northern California Chapter,EPA Region 9: Pacific Southwest,NA,NCHS Urban-Rural Classification: Large central metro,Pacific Gas and Electric Co.,"1700 Owens Street, San Francisco, CA, USA",http://www.gbig.org/buildings/99868,LEED CI 2009
6094,1000065284,LEED,NA,Office,"36,304 sq ft",November 15 2016,"Los Angeles-Long Beach-Santa Ana, CA Metropolitan Statistical Area",Los Angeles Chapter,EPA Region 9: Pacific Southwest,NA,NCHS Urban-Rural Classification: Large central metro,Los Angeles Dept. of Water & Power,"1999 Avenue of the Stars, Los Angeles, CA, USA",http://www.gbig.org/buildings/7255,LEED CI 2009
6095,1000065442,LEED,NA,Office,"9,100 sq ft",February 21 2017,"San Diego-Carlsbad-San Marcos, CA Metropolitan Statistical Area",San Diego Chapter,EPA Region 9: Pacific Southwest,NA,NCHS Urban-Rural Classification: Large central metro,San Diego Gas & Electric Co.,"1600 National Avenue, San Diego, CA, USA",http://www.gbig.org/buildings/448933,LEED CI 2009
6096,1000065766,LEED,NA,Office,"83,732 sq ft",December 28 2016,"Los Angeles-Long Beach-Santa Ana, CA Metropolitan Statistical Area",Orange County Chapter,EPA Region 9: Pacific Southwest,NA,NCHS Urban-Rural Classification: Large central metro,Southern California Edison Co.,"1411 McGaw Ave, Irvine, CA, USA",http://www.gbig.org/buildings/1049603,LEED CI 2009
6097,1000065776,LEED,NA,Office,"53,818 sq ft",September 16 2016,"San Jose-Sunnyvale-Santa Clara, CA Metropolitan Statistical Area",Northern California Chapter,EPA Region 9: Pacific Southwest,NA,NCHS Urban-Rural Classification: Large central metro,Pacific Gas and Electric Co.,"650 Almanor Ave, Sunnyvale, CA, USA",http://www.gbig.org/buildings/1049790,LEED CI 2009
6098,1000065777,LEED,NA,Office,"8,000 sq ft",NA,"San Francisco-Oakland-Fremont, CA Metropolitan Statistical Area",Northern California Chapter,EPA Region 9: Pacific Southwest,NA,NCHS Urban-Rural Classification: Large central metro,Pacific Gas and Electric Co.,"1700 Owens Street, San Francisco, CA, USA",http://www.gbig.org/buildings/99868,LEED CI 2009
6099,1000064158,LEED,NA,Office,"350,265 sq ft",October 07 2019,"San Francisco-Oakland-Fremont, CA Metropolitan Statistical Area",Northern California Chapter,EPA Region 9: Pacific Southwest,NA,NCHS Urban-Rural Classification: Large fringe metro,Pacific Gas and Electric Co.,"200 Lincoln Centre Drive, Foster City, CA, USA",http://www.gbig.org/buildings/125786,LEED CI 2009
6100,1000065385,LEED,NA,Office,"7,735 sq ft",March 13 2017,"Los Angeles-Long Beach-Santa Ana, CA Metropolitan Statistical Area",Los Angeles Chapter,EPA Region 9: Pacific Southwest,NA,NCHS Urban-Rural Classification: Large central metro,Los Angeles Dept. of Water & Power,"725 S Figueroa St, Los Angeles, CA, USA",http://www.gbig.org/buildings/19594,LEED CI 2009
6101,1000065888,LEED,NA,Office,"21,526 sq ft",November 29 2016,"San Jose-Sunnyvale-Santa Clara, CA Metropolitan Statistical Area",Northern California Chapter,EPA Region 9: Pacific Southwest,NA,NCHS Urban-Rural Classification: Large central metro,Pacific Gas and Electric Co.,"815 West Maude Avenue, Sunnyvale, CA, USA",http://www.gbig.org/buildings/751245,LEED CI 2009
6102,1000066217,LEED,NA,Office,"3,766 sq ft",NA,"Sacramento--Arden-Arcade--Roseville, CA Metropolitan Statistical Area",Northern California Chapter,EPA Region 9: Pacific Southwest,NA,NCHS Urban-Rural Classification: Large central metro,Sacramento Municipal Utility District,"950 Glenn Drive, Folsom, CA, USA",http://www.gbig.org/buildings/78001,LEED CI 2009
6103,1000066232,LEED,NA,Office,"187,800 sq ft",June 21 2017,"Los Angeles-Long Beach-Santa Ana, CA Metropolitan Statistical Area",Los Angeles Chapter,EPA Region 9: Pacific Southwest,NA,NCHS Urban-Rural Classification: Large central metro,Los Angeles Dept. of Water & Power,"1547 N Gower St, Los Angeles, CA, USA",http://www.gbig.org/buildings/1050423,LEED CI 2009
6104,1000066273,LEED,NA,Public Assembly,"20,430 sq ft",June 13 2017,"Los Angeles-Long Beach-Santa Ana, CA Metropolitan Statistical Area",Orange County Chapter,EPA Region 9: Pacific Southwest,NA,NCHS Urban-Rural Classification: Large central metro,Anaheim Public Utilities Dept.,"3370 E Miraloma Ave, Anaheim, CA, USA",http://www.gbig.org/buildings/12464,LEED CI 2009
6105,1000066370,LEED,NA,Higher Ed,"12,674 sq ft",September 28 2017,"San Diego-Carlsbad-San Marcos, CA Metropolitan Statistical Area",San Diego Chapter,EPA Region 9: Pacific Southwest,NA,NCHS Urban-Rural Classification: Large central metro,San Diego Gas & Electric Co.,"9500 Gilman Drive, La Jolla, CA, USA",http://www.gbig.org/buildings/596221,LEED CI 2009
6106,1000066519,LEED,NA,Office,"15,900 sq ft",April 26 2017,"Los Angeles-Long Beach-Santa Ana, CA Metropolitan Statistical Area",Orange County Chapter,EPA Region 9: Pacific Southwest,NA,NCHS Urban-Rural Classification: Large central metro,Southern California Edison Co.,"29 Technology Dr, Irvine, CA, USA",http://www.gbig.org/buildings/443404,LEED CI 2009
6107,1000066935,LEED,NA,Office,"7,051 sq ft",NA,"Los Angeles-Long Beach-Santa Ana, CA Metropolitan Statistical Area",Los Angeles Chapter,EPA Region 9: Pacific Southwest,NA,NCHS Urban-Rural Classification: Large central metro,Southern California Edison Co.,"30300 Agoura Road, Agoura Hills, CA, USA",http://www.gbig.org/buildings/580289,LEED CI 2009
6108,1000066958,LEED,NA,Office,"24,147 sq ft",July 03 2017,"Los Angeles-Long Beach-Santa Ana, CA Metropolitan Statistical Area",Orange County Chapter,EPA Region 9: Pacific Southwest,NA,NCHS Urban-Rural Classification: Large central metro,Southern California Edison Co.,"31 Technology Dr, Irvine, CA, USA",http://www.gbig.org/buildings/1054064,LEED CI 2009
6109,1000067003,LEED,NA,Office,"26,822 sq ft",NA,"San Francisco-Oakland-Fremont, CA Metropolitan Statistical Area",Northern California Chapter,EPA Region 9: Pacific Southwest,NA,NCHS Urban-Rural Classification: Large central metro,Pacific Gas and Electric Co.,"680 Folsom Street, San Francisco, CA, USA",http://www.gbig.org/buildings/239380,LEED CI 2009
6110,1000067051,LEED,NA,Office,"10,479 sq ft",NA,"San Diego-Carlsbad-San Marcos, CA Metropolitan Statistical Area",San Diego Chapter,EPA Region 9: Pacific Southwest,NA,NCHS Urban-Rural Classification: Large central metro,San Diego Gas & Electric Co.,"Manchester Executive Conference Center, 5998 Alcala Park, San Diego, CA, USA",http://www.gbig.org/buildings/1054312,LEED CI 2009
6111,1000067179,LEED,NA,Office,"17,693 sq ft",NA,"Los Angeles-Long Beach-Santa Ana, CA Metropolitan Statistical Area",Orange County Chapter,EPA Region 9: Pacific Southwest,NA,NCHS Urban-Rural Classification: Large central metro,Southern California Edison Co.,"520 Newport Center Dr, Newport Beach, CA, USA",http://www.gbig.org/buildings/69226,LEED CI 2009
6112,1000067192,LEED,NA,Office,"29,408 sq ft",August 14 2019,"San Francisco-Oakland-Fremont, CA Metropolitan Statistical Area",Northern California Chapter,EPA Region 9: Pacific Southwest,NA,NCHS Urban-Rural Classification: Large central metro,NA,"333 Market Street, 333 Market St, San Francisco, CA, USA",http://www.gbig.org/buildings/1048975,LEED CI 2009
6113,1000067293,LEED,NA,Health Care,"31,720 sq ft",November 19 2018,"Vallejo-Fairfield, CA Metropolitan Statistical Area",Northern California Chapter,EPA Region 9: Pacific Southwest,NA,NCHS Urban-Rural Classification: Medium metro,Pacific Gas and Electric Co.,"101 Bodin Cir, Fairfield, CA, USA",http://www.gbig.org/buildings/1054513,LEED CI 2009
6114,1000067385,LEED,NA,Public Assembly,"41,000 sq ft",NA,"San Francisco-Oakland-Fremont, CA Metropolitan Statistical Area",Northern California Chapter,EPA Region 9: Pacific Southwest,NA,NCHS Urban-Rural Classification: Large fringe metro,Pacific Gas and Electric Co.,"110 Independence Dr, Menlo Park, CA, USA",http://www.gbig.org/buildings/1054614,LEED CI 2009
6115,1000067411,LEED,NA,Laboratory,"62,740 sq ft",February 13 2020,"San Francisco-Oakland-Fremont, CA Metropolitan Statistical Area",Northern California Chapter,EPA Region 9: Pacific Southwest,NA,NCHS Urban-Rural Classification: Large fringe metro,Pacific Gas and Electric Co.,"2575 Sand Hill Rd, Menlo Park, CA, USA",http://www.gbig.org/buildings/9944,LEED CI 2009
6116,1000067413,LEED,NA,Health Care,"18,294 sq ft",January 08 2020,"Los Angeles-Long Beach-Santa Ana, CA Metropolitan Statistical Area",Los Angeles Chapter,EPA Region 9: Pacific Southwest,NA,NCHS Urban-Rural Classification: Large central metro,Southern California Edison Co.,"26585 Agoura Rd, Calabasas, CA, USA",http://www.gbig.org/buildings/1054628,LEED CI 2009
6117,1000067662,LEED,NA,Office,"6,500 sq ft",NA,"San Francisco-Oakland-Fremont, CA Metropolitan Statistical Area",Northern California Chapter,EPA Region 9: Pacific Southwest,NA,NCHS Urban-Rural Classification: Large central metro,Pacific Gas and Electric Co.,"One Market Plaza, San Francisco, CA, USA",http://www.gbig.org/buildings/738428,LEED CI 2009
6118,1000067830,LEED,NA,Office,"3,696 sq ft",September 12 2017,"San Francisco-Oakland-Fremont, CA Metropolitan Statistical Area",Northern California Chapter,EPA Region 9: Pacific Southwest,NA,NCHS Urban-Rural Classification: Large central metro,Pacific Gas and Electric Co.,"26 O'Farrell Street, San Francisco, CA, USA",http://www.gbig.org/buildings/185605,LEED CI 2009
6119,1000068611,LEED,NA,Office,"18,790 sq ft",November 23 2016,"Los Angeles-Long Beach-Santa Ana, CA Metropolitan Statistical Area",Los Angeles Chapter,EPA Region 9: Pacific Southwest,NA,NCHS Urban-Rural Classification: Large central metro,Southern California Edison Co.,"5000 E Spring St, Long Beach, CA, USA",http://www.gbig.org/buildings/38297,LEED CI 2009
6120,1000068850,LEED,NA,Laboratory,"68,548 sq ft",April 13 2017,"San Francisco-Oakland-Fremont, CA Metropolitan Statistical Area",Northern California Chapter,EPA Region 9: Pacific Southwest,NA,NCHS Urban-Rural Classification: Large fringe metro,NA,"101 Oyster Point Boulevard, South San Francisco, CA, USA",http://www.gbig.org/buildings/858656,LEED CI 2009
6121,1000069143,LEED,NA,Office,"15,694 sq ft",December 18 2017,"Los Angeles-Long Beach-Santa Ana, CA Metropolitan Statistical Area",Los Angeles Chapter,EPA Region 9: Pacific Southwest,NA,NCHS Urban-Rural Classification: Large central metro,Los Angeles Dept. of Water & Power,"333 S Grand Ave, Los Angeles, CA, USA",http://www.gbig.org/buildings/34526,LEED CI 2009
6122,1000069144,LEED,NA,Office,"3,373 sq ft",NA,"San Jose-Sunnyvale-Santa Clara, CA Metropolitan Statistical Area",Northern California Chapter,EPA Region 9: Pacific Southwest,NA,NCHS Urban-Rural Classification: Large central metro,Pacific Gas and Electric Co.,"60 South Market Street, San Jose, CA, USA",http://www.gbig.org/buildings/317625,LEED CI 2009
6123,1000069211,LEED,NA,Office,"106,864 sq ft",November 09 2016,"Los Angeles-Long Beach-Santa Ana, CA Metropolitan Statistical Area",Orange County Chapter,EPA Region 9: Pacific Southwest,NA,NCHS Urban-Rural Classification: Large central metro,Southern California Edison Co.,"1750 East 4th Street, Santa Ana, CA, USA",http://www.gbig.org/buildings/449997,LEED CI 2009
6124,1000069228,LEED,NA,Public Assembly,"40,798 sq ft",NA,"San Diego-Carlsbad-San Marcos, CA Metropolitan Statistical Area",San Diego Chapter,EPA Region 9: Pacific Southwest,NA,NCHS Urban-Rural Classification: Large central metro,San Diego Gas & Electric Co.,"1350 El Prado, San Diego, CA, USA",http://www.gbig.org/buildings/26193,LEED CI 2009
6125,1000069250,LEED,NA,Office,"43,757 sq ft",June 05 2017,"Los Angeles-Long Beach-Santa Ana, CA Metropolitan Statistical Area",Los Angeles Chapter,EPA Region 9: Pacific Southwest,NA,NCHS Urban-Rural Classification: Large central metro,Los Angeles Dept. of Water & Power,"TCW Tower, 865 S Figueroa St, Los Angeles, CA, USA",http://www.gbig.org/buildings/1057692,LEED CI 2009
6126,1000069180,LEED,NA,Office,"52,991 sq ft",March 22 2017,"Los Angeles-Long Beach-Santa Ana, CA Metropolitan Statistical Area",Los Angeles Chapter,EPA Region 9: Pacific Southwest,NA,NCHS Urban-Rural Classification: Large central metro,Los Angeles Dept. of Water & Power,"1840 Century Park E, Los Angeles, CA, USA",http://www.gbig.org/buildings/6682,LEED CI 2009
6127,1000069436,LEED,NA,Multi-Family Residential,NA,NA,"San Diego-Carlsbad-San Marcos, CA Metropolitan Statistical Area",San Diego Chapter,EPA Region 9: Pacific Southwest,NA,NCHS Urban-Rural Classification: Large central metro,San Diego Gas & Electric Co.,"9500 Gilman Dr, San Diego, CA, USA",http://www.gbig.org/buildings/1057833,LEED CI 2009
6128,1000069528,LEED,NA,Office,"262,200 sq ft",October 20 2016,"San Diego-Carlsbad-San Marcos, CA Metropolitan Statistical Area",San Diego Chapter,EPA Region 9: Pacific Southwest,NA,NCHS Urban-Rural Classification: Large central metro,San Diego Gas & Electric Co.,"4010 Ocean Ranch Boulevard, Oceanside, CA, USA",http://www.gbig.org/buildings/209426,LEED CI 2009
6129,1000069565,LEED,NA,Office,"130,415 sq ft",August 09 2019,"Los Angeles-Long Beach-Santa Ana, CA Metropolitan Statistical Area",Los Angeles Chapter,EPA Region 9: Pacific Southwest,NA,NCHS Urban-Rural Classification: Large central metro,NA,"777 S Aviation Blvd, El Segundo, CA, USA",http://www.gbig.org/buildings/1408398,LEED CI 2009
6130,1000069921,LEED,NA,Office,"10,941 sq ft",September 12 2017,"San Diego-Carlsbad-San Marcos, CA Metropolitan Statistical Area",San Diego Chapter,EPA Region 9: Pacific Southwest,NA,NCHS Urban-Rural Classification: Large central metro,San Diego Gas & Electric Co.,"One America Plaza, 600 West Broadway, San Diego, CA, USA",http://www.gbig.org/buildings/933161,LEED CI 2009
6131,1000069951,LEED,NA,Office,"4,600 sq ft",NA,"Sacramento--Arden-Arcade--Roseville, CA Metropolitan Statistical Area",Northern California Chapter,EPA Region 9: Pacific Southwest,NA,NCHS Urban-Rural Classification: Large central metro,Sacramento Municipal Utility District,"1810 13th Street, Sacramento, CA, USA",http://www.gbig.org/buildings/283293,LEED CI 2009
6132,1000069994,LEED,NA,Public Assembly,"38,787 sq ft",NA,"San Francisco-Oakland-Fremont, CA Metropolitan Statistical Area",Northern California Chapter,EPA Region 9: Pacific Southwest,NA,NCHS Urban-Rural Classification: Large central metro,Pacific Gas and Electric Co.,"350 University Ave, Berkeley, CA, USA",http://www.gbig.org/buildings/1058391,LEED CI 2009
6133,1000069558,LEED,NA,Office,"15,129 sq ft",February 22 2017,"Los Angeles-Long Beach-Santa Ana, CA Metropolitan Statistical Area",Orange County Chapter,EPA Region 9: Pacific Southwest,NA,NCHS Urban-Rural Classification: Large central metro,Southern California Edison Co.,"25 Technology Drive, Irvine, CA, USA",http://www.gbig.org/buildings/443371,LEED CI 2009
