"","project_source_id","Activity.Type","Owner.Type","Space.Type","Project.Size","Certification.date","CBSA","USGBC.Chapter","EPA.Region","ASHRAE.Climate.Zone","Urban.Rural.Classification","Electric.Utility.Provider","address","building.URL","rating_program_name","building.URL","reg.date","reg.std","owner.type"
"4967","1000032916","LEED",NA,"K-12","32,142 sq ft","April 29 2015","San Diego-Carlsbad-San Marcos, CA Metropolitan Statistical Area","San Diego Chapter","EPA Region 9: Pacific Southwest","ASHRAE Climate Zone #3","NCHS Urban-Rural Classification: Large central metro","San Diego Gas & Electric Co.","1480 West San Marcos Boulevard, San Marcos, CA, USA","http://www.gbig.org/buildings/98963","LEED Schools 2009","http://www.gbig.org/buildings/98963/details","05/22/2013","LEED Schools 2009","Educational: K-12 School, Private"
"4968","1000033550","LEED",NA,"K-12","3,595 sq ft","March 10 2015","San Francisco-Oakland-Fremont, CA Metropolitan Statistical Area","Northern California Chapter","EPA Region 9: Pacific Southwest","ASHRAE Climate Zone #3","NCHS Urban-Rural Classification: Large central metro","Pacific Gas and Electric Co.","9500 Stearns Avenue, Oakland, CA, USA","http://www.gbig.org/buildings/107507","LEED Schools 2009","http://www.gbig.org/buildings/107507/details","06/19/2013","NCES Private Schools","Educational: K-12 School, Private"
"4969","1000033083","LEED",NA,"K-12","23,550 sq ft","March 02 2018","Los Angeles-Long Beach-Santa Ana, CA Metropolitan Statistical Area","Los Angeles Chapter","EPA Region 9: Pacific Southwest","ASHRAE Climate Zone #3","NCHS Urban-Rural Classification: Large central metro","Southern California Edison Co.","1714 21st Street, Santa Monica, CA, USA","http://www.gbig.org/buildings/99018","LEED Schools 2009","http://www.gbig.org/buildings/99018/details","05/31/2013","NCES Private Schools","Non-Profit (that do not fit into ot"
"4970","1000032883","LEED",NA,"Other","35,455 sq ft","October 21 2016","Riverside-San Bernardino-Ontario, CA Metropolitan Statistical Area","Inland Empire Chapter","EPA Region 9: Pacific Southwest","ASHRAE Climate Zone #3","NCHS Urban-Rural Classification: Large central metro","Southern California Edison Co.","39990 Faure Road, Hemet, CA, USA","http://www.gbig.org/buildings/99012","LEED HC 2009","http://www.gbig.org/buildings/99012/details","05/31/2013","LEED HC 2009","Government Use: Federal"
"4971","1000033832","LEED",NA,"Health Care","33,805 sq ft",NA,"Los Angeles-Long Beach-Santa Ana, CA Metropolitan Statistical Area","Los Angeles Chapter","EPA Region 9: Pacific Southwest","ASHRAE Climate Zone #3","NCHS Urban-Rural Classification: Large central metro","Southern California Edison Co.","1336 Bridgegate Drive, Diamond Bar, CA, USA","http://www.gbig.org/buildings/109764","LEED HC 2009","http://www.gbig.org/buildings/109764/details","07/02/2013","LEED HC 2009","Corporate: Privately Held"
"4973","1000032994","LEED",NA,"Health Care","59,702 sq ft",NA,"Bakersfield-Delano, CA Metropolitan Statistical Area","Central California Chapter","EPA Region 9: Pacific Southwest","ASHRAE Climate Zone #3","NCHS Urban-Rural Classification: Medium metro","Pacific Gas and Electric Co.","2700 Chester Avenue, Bakersfield, CA, USA","http://www.gbig.org/buildings/98981","LEED HC 2009","http://www.gbig.org/buildings/98981/details","05/28/2013","LEED HC 2009","Religious"
"4974","1000030362","LEED",NA,"Health Care","923,471 sq ft",NA,"San Francisco-Oakland-Fremont, CA Metropolitan Statistical Area","Northern California Chapter","EPA Region 9: Pacific Southwest","ASHRAE Climate Zone #3","NCHS Urban-Rural Classification: Large central metro","Pacific Gas and Electric Co.","275 West MacArthur Boulevard, Oakland, CA, USA","http://www.gbig.org/buildings/84642","LEED HC 2009","http://www.gbig.org/buildings/84642/details","02/07/2013","LEED HC 2009","Non-Profit (that do not fit into ot"
"4975","1000029929","LEED",NA,"Health Care","102,000 sq ft",NA,"Los Angeles-Long Beach-Santa Ana, CA Metropolitan Statistical Area","Los Angeles Chapter","EPA Region 9: Pacific Southwest","ASHRAE Climate Zone #3","NCHS Urban-Rural Classification: Large central metro","Los Angeles Dept. of Water & Power","2000 Stadium Way, Los Angeles, CA, USA","http://www.gbig.org/buildings/79682","LEED HC 2009","http://www.gbig.org/buildings/79682/details","01/21/2013","HRSA Data Warehouse Hospitals","Corporate: Privately Held"
"4977","1000026894","LEED",NA,"Health Care","36,000 sq ft",NA,"San Francisco-Oakland-Fremont, CA Metropolitan Statistical Area","Northern California Chapter","EPA Region 9: Pacific Southwest","ASHRAE Climate Zone #3","NCHS Urban-Rural Classification: Large fringe metro","Pacific Gas and Electric Co.","2700 Middlefield Rd, Redwood City, CA, USA","http://www.gbig.org/buildings/60001","LEED HC 2009","http://www.gbig.org/buildings/60001/details","08/28/2012","LEED HC 2009","Corporate: Privately Held"
"4979","1000022943","LEED",NA,"Health Care","545,000 sq ft",NA,"San Diego-Carlsbad-San Marcos, CA Metropolitan Statistical Area","San Diego Chapter","EPA Region 9: Pacific Southwest","ASHRAE Climate Zone #3","NCHS Urban-Rural Classification: Large central metro","San Diego Gas & Electric Co.","5201 Ruffin Road, San Diego, CA, USA","http://www.gbig.org/buildings/112150","LEED HC 2009","http://www.gbig.org/buildings/112150/details","03/07/2012","LEED HC 2009","Non-Profit (that do not fit into ot"
"4980","1000023252","LEED",NA,"Retail","12,015 sq ft","December 11 2014","El Centro, CA Metropolitan Statistical Area",NA,"EPA Region 9: Pacific Southwest",NA,"NCHS Urban-Rural Classification: Small metro",NA,"888 W 2nd St, Calexico, CA, USA","http://www.gbig.org/buildings/1312194","LEED Retail CI 2009","http://www.gbig.org/buildings/1312194/details","03/20/2012","LEED Retail CI 2009","Corporate: Publicly Traded"
"4982","1000027481","LEED",NA,"Retail","31,511 sq ft",NA,"San Francisco-Oakland-Fremont, CA Metropolitan Statistical Area","Northern California Chapter","EPA Region 9: Pacific Southwest","ASHRAE Climate Zone #3","NCHS Urban-Rural Classification: Large central metro","Pacific Gas and Electric Co.","2001 Market St, San Francisco, CA, USA","http://www.gbig.org/buildings/7598","LEED Retail CI 2009","http://www.gbig.org/buildings/7598/details","09/25/2012","LEED Retail CI 2009","Corporate: Publicly Traded"
"4983","1000026689","LEED",NA,"Retail","30,058 sq ft","August 31 2015","San Diego-Carlsbad-San Marcos, CA Metropolitan Statistical Area","San Diego Chapter","EPA Region 9: Pacific Southwest","ASHRAE Climate Zone #3","NCHS Urban-Rural Classification: Large central metro","San Diego Gas & Electric Co.","275 Horton Plaza, Westfield Horton Plaza, San Diego, CA, USA","http://www.gbig.org/buildings/122181","LEED Retail CI 2009","http://www.gbig.org/buildings/122181/details","08/17/2012","LEED Retail CI 2009","Investor: Individual/Family"
"4988","1000029884","LEED",NA,"Retail","41,905 sq ft","June 19 2014","San Francisco-Oakland-Fremont, CA Metropolitan Statistical Area","Northern California Chapter","EPA Region 9: Pacific Southwest","ASHRAE Climate Zone #3","NCHS Urban-Rural Classification: Large central metro","Pacific Gas and Electric Co.","278 Post Street, San Francisco, CA, USA","http://www.gbig.org/buildings/123416","LEED Retail CI 2009","http://www.gbig.org/buildings/123416/details","01/18/2013","LEED Retail CI 2009","Corporate: Publicly Traded"
"4989","1000028418","LEED",NA,"Retail","4,623 sq ft","February 27 2014","Los Angeles-Long Beach-Santa Ana, CA Metropolitan Statistical Area","Los Angeles Chapter","EPA Region 9: Pacific Southwest","ASHRAE Climate Zone #3","NCHS Urban-Rural Classification: Large central metro","Southern California Edison Co.","401 North Rodeo Drive, Beverly Hills, CA, USA","http://www.gbig.org/buildings/65451","LEED Retail CI 2009","http://www.gbig.org/buildings/65451/details","11/07/2012","LEED Retail CI 2009","Corporate: Privately Held"
"4990","1000031140","LEED",NA,"Retail","20,000 sq ft","February 05 2015","San Francisco-Oakland-Fremont, CA Metropolitan Statistical Area","Northern California Chapter","EPA Region 9: Pacific Southwest","ASHRAE Climate Zone #3","NCHS Urban-Rural Classification: Large central metro","Pacific Gas and Electric Co.","815 Market Street, San Francisco, CA, USA","http://www.gbig.org/buildings/123823","LEED Retail CI 2009","http://www.gbig.org/buildings/123823/details","03/07/2013","LEED Retail CI 2009","Retail"
"4991","1000031879","LEED",NA,"Retail","17,073 sq ft","April 01 2015","San Jose-Sunnyvale-Santa Clara, CA Metropolitan Statistical Area","Northern California Chapter","EPA Region 9: Pacific Southwest","ASHRAE Climate Zone #3","NCHS Urban-Rural Classification: Large central metro","Pacific Gas and Electric Co.","1600 Saratoga Avenue, San Jose, CA, USA","http://www.gbig.org/buildings/87908","LEED Retail CI 2009","http://www.gbig.org/buildings/87908/details","01/01/2010","Energy Star Retail Store","Corporate: Publicly Traded"
"4992","1000033984","LEED",NA,"Retail","3,901 sq ft",NA,"Los Angeles-Long Beach-Santa Ana, CA Metropolitan Statistical Area","Los Angeles Chapter","EPA Region 9: Pacific Southwest","ASHRAE Climate Zone #3","NCHS Urban-Rural Classification: Large central metro","Los Angeles Dept. of Water & Power","18700 Ventura Boulevard, Tarzana, CA, USA","http://www.gbig.org/buildings/109794","LEED Retail CI 2009","http://www.gbig.org/buildings/109794/details","07/09/2013","LEED Retail CI 2009","Corporate: Privately Held"
"4993","1000034011","LEED",NA,"Retail","5,380 sq ft",NA,"Los Angeles-Long Beach-Santa Ana, CA Metropolitan Statistical Area","Los Angeles Chapter","EPA Region 9: Pacific Southwest","ASHRAE Climate Zone #3","NCHS Urban-Rural Classification: Large central metro","Southern California Edison Co.","7100 Santa Monica Boulevard, West Hollywood, CA, USA","http://www.gbig.org/buildings/109822","LEED Retail CI 2009","http://www.gbig.org/buildings/109822/details","07/10/2013","LEED Retail CI 2009","Corporate: Privately Held"
"4994","1000033386","LEED",NA,"Retail","14,377 sq ft","May 01 2014","San Francisco-Oakland-Fremont, CA Metropolitan Statistical Area","Northern California Chapter","EPA Region 9: Pacific Southwest","ASHRAE Climate Zone #3","NCHS Urban-Rural Classification: Large fringe metro","Pacific Gas and Electric Co.","1 Colma Boulevard, Colma, CA, USA","http://www.gbig.org/buildings/99794","LEED Retail CI 2009","http://www.gbig.org/buildings/99794/details","06/12/2013","LEED Retail CI 2009","Corporate: Publicly Traded"
"4995","1000033481","LEED",NA,"Retail","15,524 sq ft","June 20 2014","San Francisco-Oakland-Fremont, CA Metropolitan Statistical Area","Northern California Chapter","EPA Region 9: Pacific Southwest","ASHRAE Climate Zone #3","NCHS Urban-Rural Classification: Large central metro","Pacific Gas and Electric Co.","1318 10th Street, Berkeley, CA, USA","http://www.gbig.org/buildings/107462","LEED Retail CI 2009","http://www.gbig.org/buildings/107462/details","06/17/2013","LEED Retail CI 2009","Corporate: Publicly Traded"
"4996","1000031829","LEED",NA,"Retail","21,430 sq ft","August 19 2016","Los Angeles-Long Beach-Santa Ana, CA Metropolitan Statistical Area","Los Angeles Chapter","EPA Region 9: Pacific Southwest","ASHRAE Climate Zone #3","NCHS Urban-Rural Classification: Large central metro","Southern California Edison Co.","301 South Rodeo Drive, Beverly Hills, CA, USA","http://www.gbig.org/buildings/123833","LEED Retail NC 2009","http://www.gbig.org/buildings/123833/details","04/08/2013","LEED Retail NC 2009","Corporate: Publicly Traded"
"4997","1000032665","LEED",NA,"Retail","2,646 sq ft","July 01 2015","San Diego-Carlsbad-San Marcos, CA Metropolitan Statistical Area","San Diego Chapter","EPA Region 9: Pacific Southwest",NA,"NCHS Urban-Rural Classification: Large central metro","San Diego Gas & Electric Co.","2750 Bauer Road, San Diego, CA, USA","http://www.gbig.org/buildings/976137","LEED Retail NC 2009","http://www.gbig.org/buildings/976137/details","05/13/2013","LEED Retail NC 2009","Corporate: Publicly Traded"
"4998","1000030818","LEED",NA,"Retail","33,401 sq ft","March 01 2016","San Jose-Sunnyvale-Santa Clara, CA Metropolitan Statistical Area","Northern California Chapter","EPA Region 9: Pacific Southwest",NA,"NCHS Urban-Rural Classification: Large central metro","Pacific Gas and Electric Co.","777 The Alameda, San Jose, CA, USA","http://www.gbig.org/buildings/1055667","LEED Retail NC 2009","http://www.gbig.org/buildings/1055667/details","02/25/2013","LEED Retail NC 2009","Corporate: Publicly Traded"
"4999","1000023247","LEED",NA,"Retail","49,583 sq ft","December 20 2013","Sacramento--Arden-Arcade--Roseville, CA Metropolitan Statistical Area","Northern California Chapter","EPA Region 9: Pacific Southwest","ASHRAE Climate Zone #3","NCHS Urban-Rural Classification: Large central metro","Pacific Gas and Electric Co.","9704 Cedar Creek Way, Citrus Heights, CA, USA","http://www.gbig.org/buildings/112229","LEED Retail NC 2009","http://www.gbig.org/buildings/112229/details","03/20/2012","LEED Retail NC 2009","Corporate: Privately Held"
"5000","1000021508","LEED",NA,"Retail","4,713 sq ft","September 10 2014","San Francisco-Oakland-Fremont, CA Metropolitan Statistical Area","Northern California Chapter","EPA Region 9: Pacific Southwest","ASHRAE Climate Zone #3","NCHS Urban-Rural Classification: Large fringe metro","Pacific Gas and Electric Co.","2770 N Main St, Walnut Creek, CA, USA","http://www.gbig.org/buildings/32576","LEED Retail NC 2009","http://www.gbig.org/buildings/32576/details","01/09/2012","LEED Retail NC 2009","Corporate: Privately Held"
"5001","10872647","LEED",NA,"Retail","1,775 sq ft","June 25 2013","Los Angeles-Long Beach-Santa Ana, CA Metropolitan Statistical Area","Los Angeles Chapter","EPA Region 9: Pacific Southwest",NA,"NCHS Urban-Rural Classification: Large central metro","Glendale Public Service Dept.","2284 Honolulu Avenue, Montrose, CA, USA","http://www.gbig.org/buildings/517387","LEED Retail CI 1.0 Pilot","http://www.gbig.org/buildings/517387/details","06/25/2013","LEED Retail CI 1.0 Pilot","Profit Org."
"5002","10872652","LEED",NA,"Retail","2,423 sq ft","June 25 2013","Los Angeles-Long Beach-Santa Ana, CA Metropolitan Statistical Area","Los Angeles Chapter","EPA Region 9: Pacific Southwest",NA,"NCHS Urban-Rural Classification: Large central metro","Los Angeles Dept. of Water & Power","603 South Spring Street, Los Angeles, CA, USA","http://www.gbig.org/buildings/517390","LEED Retail CI 1.0 Pilot","http://www.gbig.org/buildings/517390/details","06/25/2013","LEED Retail CI 1.0 Pilot","Profit Org."
"5003","10872653","LEED",NA,"Retail","1,673 sq ft","June 25 2013","Los Angeles-Long Beach-Santa Ana, CA Metropolitan Statistical Area","Los Angeles Chapter","EPA Region 9: Pacific Southwest",NA,"NCHS Urban-Rural Classification: Large central metro","Southern California Edison Co.","4114 Sepulveda Boulevard, Culver City, CA, USA","http://www.gbig.org/buildings/263771","LEED Retail CI 1.0 Pilot","http://www.gbig.org/buildings/263771/details","06/25/2013","LEED Retail CI 1.0 Pilot","Profit Org."
"5004","10872657","LEED",NA,"Retail","1,800 sq ft","September 18 2013","Santa Barbara-Santa Maria-Goleta, CA Metropolitan Statistical Area","California Central Coast Chapter","EPA Region 9: Pacific Southwest",NA,"NCHS Urban-Rural Classification: Medium metro","Southern California Edison Co.","208 West Carrillo Street, Santa Barbara, CA, USA","http://www.gbig.org/buildings/517393","LEED Retail CI 1.0 Pilot","http://www.gbig.org/buildings/517393/details","07/15/2013","LEED Retail CI 1.0 Pilot","Profit Org."
"5005","10872661","LEED",NA,"Retail","2,679 sq ft","September 18 2013","Los Angeles-Long Beach-Santa Ana, CA Metropolitan Statistical Area","Los Angeles Chapter","EPA Region 9: Pacific Southwest",NA,"NCHS Urban-Rural Classification: Large central metro","Southern California Edison Co.","906 Goodrich Boulevard, Commerce, CA, USA","http://www.gbig.org/buildings/517395","LEED Retail CI 1.0 Pilot","http://www.gbig.org/buildings/517395/details","07/15/2013","LEED Retail CI 1.0 Pilot","Profit Org."
"5006","10872663","LEED",NA,"Retail","1,800 sq ft","September 18 2013","Los Angeles-Long Beach-Santa Ana, CA Metropolitan Statistical Area","Orange County Chapter","EPA Region 9: Pacific Southwest",NA,"NCHS Urban-Rural Classification: Large central metro","Anaheim Public Utilities Dept.","1134 North State College Boulevard, Anaheim, CA, USA","http://www.gbig.org/buildings/517396","LEED Retail CI 1.0 Pilot","http://www.gbig.org/buildings/517396/details","06/25/2013","LEED Retail CI 1.0 Pilot","Profit Org."
