"","building.URL","reg.date","reg.std","owner.type"
"8362","http://www.gbig.org/buildings/1407411/details","08/16/2018","LEED v4 BD+C NC","Office, Warehouse and Distribution"
"8363","http://www.gbig.org/buildings/1407411/details","08/16/2018","LEED v4 BD+C NC","Office, Warehouse and Distribution"
"8364","http://www.gbig.org/buildings/1407420/details","03/14/2019","LEED v4 BD+C NC","Government Use: Local, County"
"8365","http://www.gbig.org/buildings/25523/details","04/24/2015","UC Berkeley Best Practice Awards","Educational: University, Public, Educational: Community College, Pub"
"8366","http://www.gbig.org/buildings/1406010/details","03/07/2019","LEED v4 BD+C NC","Government Use: State"
"8367","http://www.gbig.org/buildings/1042458/details","10/05/2007","LEED Retail CI 1.0 Pilot","Educational: College, Public, Other, Educational: University, public"
"8368","http://www.gbig.org/buildings/1426583/details","03/12/2019","LEED v4 BD+C NC","Government Use: Local, City"
"8369","http://www.gbig.org/buildings/1406403/details","03/15/2019","LEED v4 BD+C NC","Corporate: Privately Held"
"8370","http://www.gbig.org/buildings/459446/details","10/22/2015","NCES Public Schools","Corporate: Privately Held, Educational: Community College, Pub, Educational: College, Public"
"8371","http://www.gbig.org/buildings/1410758/details","05/14/2019","LEED v4 BD+C NC","Community Development Corporation o"
"8372","http://www.gbig.org/buildings/1410817/details","05/15/2019","LEED v4 BD+C NC","Government Use: Local, City"
"8373","http://www.gbig.org/buildings/43714/details","09/01/2012","Sierra Club Cool Schools (2012)","Educational: University, Public, Educational: College, Public"
"8374","http://www.gbig.org/buildings/1411617/details","06/10/2019","LEED v4 BD+C NC","Educational: University, Private"
"8375","http://www.gbig.org/buildings/1411631/details","06/10/2019","LEED v4 BD+C NC","Corporate: Privately Held"
"8376","http://www.gbig.org/buildings/1326342/details","10/20/2013","LEED CI 2009","Corporate: Publicly Traded"
"8377","http://www.gbig.org/buildings/1411416/details","06/03/2019","LEED v4 BD+C NC","Educational: University, Public"
"8378","http://www.gbig.org/buildings/1411418/details","06/03/2019","LEED v4 BD+C NC","Corporate: Privately Held"
"8379","http://www.gbig.org/buildings/295158/details","06/04/2019","LEED v4 BD+C NC","Corporate: Privately Held"
"8380","http://www.gbig.org/buildings/1411698/details","06/12/2019","LEED v4 BD+C NC","Government Use: Local, County"
"8381","http://www.gbig.org/buildings/1411732/details","06/13/2019","LEED v4 BD+C NC","Los Angeles-Long Beach-Santa Ana, CA"
"8382","http://www.gbig.org/buildings/1411734/details","06/13/2019","LEED v4 BD+C NC","Los Angeles-Long Beach-Santa Ana, CA"
"8383","http://www.gbig.org/buildings/1411963/details","06/17/2019","LEED v4 BD+C NC","Government Use: State"
"8384","http://www.gbig.org/buildings/19775/details","01/01/2008","Energy Star Non-Refrigerated Warehouse","Warehouse and Distribution, Service"
"8385","http://www.gbig.org/buildings/1322296/details","04/16/2014","2013 ENERGY STAR National Building Competition","Government Use: Federal"
"8386","http://www.gbig.org/buildings/1412121/details","06/21/2019","LEED v4 BD+C NC","Educational: College, Public"
"8387","http://www.gbig.org/buildings/1412123/details","06/21/2019","LEED v4 BD+C NC","Educational: College, Public"
"8388","http://www.gbig.org/buildings/1408658/details","04/18/2019","LEED v4 BD+C NC","Government Use: Local, City"
"8389","http://www.gbig.org/buildings/1408659/details","04/18/2019","LEED v4 BD+C NC","Government Use: Local, City"
"8390","http://www.gbig.org/buildings/1405144/details","03/27/2019","LEED v4 BD+C NC","Los Angeles-Long Beach-Santa Ana, CA"
"8391","http://www.gbig.org/buildings/804359/details","12/10/2013","LEED-HOMES MR v2010","Profit Org., Corporate: Privately Held"
"8392","http://www.gbig.org/buildings/1410119/details","05/04/2019","LEED v4 BD+C NC","Corporate: Privately Held"
"8393","http://www.gbig.org/buildings/1736/details","07/28/2005","LEED NC 2.1","Local Government, Government Use: Local, County"
"8394","http://www.gbig.org/buildings/459446/details","10/22/2015","NCES Public Schools","Corporate: Privately Held, Educational: Community College, Pub, Educational: College, Public"
"8395","http://www.gbig.org/buildings/459446/details","10/22/2015","NCES Public Schools","Corporate: Privately Held, Educational: Community College, Pub, Educational: College, Public"
"8396","http://www.gbig.org/buildings/1407968/details","04/02/2019","LEED v4 BD+C NC","Government Use: Federal"
"8397","http://www.gbig.org/buildings/1408300/details","04/09/2019","LEED v4 BD+C NC","Government Use: Other (utility, air"
"8398","http://www.gbig.org/buildings/1421586/details","04/01/2019","LEED v4 BD+C NC","Government Use: Federal"
"8399","http://www.gbig.org/buildings/1408465/details","04/15/2019","LEED v4 BD+C NC","Educational: University, Public"
"8400","http://www.gbig.org/buildings/1422117/details","09/18/2019","LEED v4 BD+C NC","Educational: College, Public"
"8401","http://www.gbig.org/buildings/1422153/details","09/20/2019","LEED v4 BD+C NC","Higher Ed, Office, Public Assembly"
"8402","http://www.gbig.org/buildings/1422153/details","09/20/2019","LEED v4 BD+C NC","Higher Ed, Office, Public Assembly"
"8403","http://www.gbig.org/buildings/1422153/details","09/20/2019","LEED v4 BD+C NC","Higher Ed, Office, Public Assembly"
"8404","http://www.gbig.org/buildings/1422153/details","09/20/2019","LEED v4 BD+C NC","Higher Ed, Office, Public Assembly"
"8405","http://www.gbig.org/buildings/1422153/details","09/20/2019","LEED v4 BD+C NC","Higher Ed, Office, Public Assembly"
"8406","http://www.gbig.org/buildings/1421953/details","09/03/2019","LEED v4 BD+C NC","Corporate: Privately Held"
"8407","http://www.gbig.org/buildings/328/details","01/01/2005","BREEAM USA In-Use 2016 Part 1 - Asset Performance","Educational: College, Public, Educational: University, Public"
"8408","http://www.gbig.org/buildings/1415379/details","08/20/2019","LEED v4 BD+C NC","Educational: University, Public"
"8409","http://www.gbig.org/buildings/1415449/details","08/21/2019","LEED v4 BD+C NC","Educational: University, Public"
"8410","http://www.gbig.org/buildings/390909/details","09/01/2013","San Francisco Municipal Buildings Benchmarking (2012)","Corporate: Publicly Traded"
"8411","http://www.gbig.org/buildings/1415560/details","08/26/2019","LEED v4 BD+C NC","Investor: Bank"
"8412","http://www.gbig.org/buildings/457148/details","08/23/2018","NCES Public Schools","Educational: K-12 School, Public, Educational: Community College, Pub"
"8413","http://www.gbig.org/buildings/1415667/details","08/29/2019","LEED v4 BD+C NC","Educational: College, Public"
"8414","http://www.gbig.org/buildings/1380210/details","06/16/2014","LEED NC 2009","Corporate: Privately Held"
"8415","http://www.gbig.org/buildings/1412999/details","07/16/2019","LEED v4 BD+C NC","Corporate: Privately Held"
"8416","http://www.gbig.org/buildings/562621/details","01/01/2013","HRSA Data Warehouse Hospitals","Corporate: Privately Held"
"8417","http://www.gbig.org/buildings/1057703/details","03/24/2016","LEED NC 2009","Corporate: Publicly Traded"
"8418","http://www.gbig.org/buildings/1410244/details","05/07/2019","LEED v4 BD+C NC","Corporate: Privately Held"
"8419","http://www.gbig.org/buildings/23143/details","05/05/2008","HRSA Data Warehouse Hospitals","Local Government, Educational: College, Public"
"8420","http://www.gbig.org/buildings/1058067/details","03/28/2016","LEED NC 2009","Corporate: Privately Held"
"8421","http://www.gbig.org/buildings/1413337/details","07/29/2019","LEED v4 BD+C NC","Non-Profit (that do not fit into ot"
"8422","http://www.gbig.org/buildings/1042846/details","10/07/2015","LEED NC 2009","Educational: Community College, Pub"
"8423","http://www.gbig.org/buildings/1414418/details","08/02/2019","LEED v4 BD+C NC","Educational: Community College, Pub"
"8424","http://www.gbig.org/buildings/1413903/details","07/31/2019","LEED v4 BD+C NC","Government Use: Local, County"
"8425","http://www.gbig.org/buildings/1413908/details","07/31/2019","LEED v4 BD+C NC","Corporate: Privately Held"
"8426","http://www.gbig.org/buildings/1414301/details","08/01/2019","LEED v4 BD+C NC","Government Use: Local, City"
"8427","http://www.gbig.org/buildings/415348/details","08/01/2019","LEED v4 BD+C NC","Investor: Investment Manager"
"8428","http://www.gbig.org/buildings/1415241/details","08/14/2019","LEED v4 BD+C NC","Educational: College, Private"
"8429","http://www.gbig.org/buildings/1315309/details","09/21/2017","LEED v4 BD+C CS","Corporate: Privately Held, Government Use: Local, City"
"8430","http://www.gbig.org/buildings/1415264/details","08/15/2019","LEED v4 BD+C NC","Corporate: Privately Held"
"8431","http://www.gbig.org/buildings/1415308/details","08/16/2019","LEED v4 BD+C NC","Multi-Family Residential"
"8432","http://www.gbig.org/buildings/1422196/details","09/25/2019","LEED v4 BD+C NC","Corporate: Privately Held"
"8433","http://www.gbig.org/buildings/1422212/details","09/26/2019","LEED v4 BD+C NC","Government Use: Local, City"
"8434","http://www.gbig.org/buildings/1422214/details","09/27/2019","LEED v4 BD+C NC","Educational: University, Public"
"8435","http://www.gbig.org/buildings/594263/details","09/30/2019","LEED v4 BD+C NC","Corporate: Privately Held"
"8436","http://www.gbig.org/buildings/1422295/details","10/01/2019","LEED v4 BD+C NC","Government Use: Local, City"
"8437","http://www.gbig.org/buildings/144322/details","10/04/2019","LEED v4 BD+C NC","Educational: University, Public"
"8438","http://www.gbig.org/buildings/987604/details","09/08/2003","LEED NC 2.1","Educational: University, Public, Federal Government, Government Use: Federal"
"8439","http://www.gbig.org/buildings/1422365/details","10/07/2019","LEED v4 BD+C NC","Corporate: Privately Held"
"8440","http://www.gbig.org/buildings/1422390/details","10/08/2019","LEED v4 BD+C NC","Investor: Individual/Family"
"8441","http://www.gbig.org/buildings/1422395/details","10/08/2019","LEED v4 BD+C NC","Corporate: Privately Held"
"8442","http://www.gbig.org/buildings/1380457/details","07/24/2018","LEED v4 BD+C NC","Educational: College, Public, Educational: University, Public"
"8443","http://www.gbig.org/buildings/1422608/details","10/22/2019","LEED v4 BD+C NC","Corporate: Publicly Traded"
"8444","http://www.gbig.org/buildings/1057711/details","10/23/2019","LEED v4 BD+C NC","Corporate: Privately Held"
"8445","http://www.gbig.org/buildings/1425158/details","12/03/2019","LEED v4 BD+C NC","Government Use: Federal"
"8446","http://www.gbig.org/buildings/1424059/details","11/05/2019","LEED v4 BD+C NC","Government Use: Federal"
"8447","http://www.gbig.org/buildings/1042454/details","04/24/2015","UC Berkeley Best Practice Awards","Educational: University, Public"
"8448","http://www.gbig.org/buildings/1425759/details","12/16/2019","LEED v4 BD+C NC","Corporate: Privately Held"
"8449","http://www.gbig.org/buildings/1425440/details","12/10/2019","LEED v4 BD+C NC","San Francisco-Oakland-Fremont, CA"
"8450","http://www.gbig.org/buildings/1426002/details","12/17/2019","LEED v4 BD+C NC","Government Use: State"
"8451","http://www.gbig.org/buildings/89061/details","12/18/2019","LEED v4 BD+C NC","Corporate: Privately Held"
"8452","http://www.gbig.org/buildings/265749/details","12/20/2019","LEED v4 BD+C NC","Corporate: Publicly Traded"
"8453","http://www.gbig.org/buildings/1426487/details","12/27/2019","LEED v4 BD+C NC","Investor: Bank"
"8454","http://www.gbig.org/buildings/1426489/details","12/27/2019","LEED v4 BD+C NC","Government Use: State"
"8455","http://www.gbig.org/buildings/48654/details","11/21/2007","National Register of Historic Places","Educational: University, Public, Other"
"8456","http://www.gbig.org/buildings/21521/details","10/26/2005","LEED NC 2.1","Other, Local Government, Educational: Community College, Pri, Educational: College, Public, Educational: Community College, Pub"
"8457","http://www.gbig.org/buildings/21521/details","10/26/2005","LEED NC 2.1","Other, Local Government, Educational: Community College, Pri, Educational: College, Public, Educational: Community College, Pub"
"8458","http://www.gbig.org/buildings/1422153/details","09/20/2019","LEED v4 BD+C NC","Higher Ed, Office, Public Assembly"
"8459","http://www.gbig.org/buildings/1422153/details","09/20/2019","LEED v4 BD+C NC","Higher Ed, Office, Public Assembly"
"8460","http://www.gbig.org/buildings/1422153/details","09/20/2019","LEED v4 BD+C NC","Higher Ed, Office, Public Assembly"
"8461","http://www.gbig.org/buildings/1422153/details","09/20/2019","LEED v4 BD+C NC","Higher Ed, Office, Public Assembly"
"8462","http://www.gbig.org/buildings/1422153/details","09/20/2019","LEED v4 BD+C NC","Higher Ed, Office, Public Assembly"
"8463","http://www.gbig.org/buildings/1422153/details","09/20/2019","LEED v4 BD+C NC","Higher Ed, Office, Public Assembly"
"8464","http://www.gbig.org/buildings/25853/details","02/17/2004","LEED NC 2.1","State Government, Local Government, Educational: Community College, Pub"
"8465","http://www.gbig.org/buildings/1430621/details","03/02/2020","LEED v4 BD+C NC","Public Assembly, Office"
"8466","http://www.gbig.org/buildings/1430621/details","03/02/2020","LEED v4 BD+C NC","Public Assembly, Office"
"8467","http://www.gbig.org/buildings/1430624/details","03/02/2020","LEED v4 BD+C NC","Government Use: Federal"
"8468","http://www.gbig.org/buildings/43714/details","09/01/2012","Sierra Club Cool Schools (2012)","Educational: University, Public, Educational: College, Public"
"8469","http://www.gbig.org/buildings/388280/details","04/01/2015","2014 ENERGY STAR National Building Competition","Corporate: Privately Held"
"8470","http://www.gbig.org/buildings/1426979/details","08/26/2019","LEED v4 BD+C NC","Government Use: Local, County"
"8471","http://www.gbig.org/buildings/1380457/details","07/24/2018","LEED v4 BD+C NC","Educational: College, Public, Educational: University, Public"
"8472","http://www.gbig.org/buildings/1428587/details","01/24/2020","LEED v4 BD+C NC","Investor: Equity Fund"
"8473","http://www.gbig.org/buildings/26715/details","11/13/2008","LEED NC 2.2","Local Government, Government Use: Local, County"
"8474","http://www.gbig.org/buildings/1428640/details","08/26/2019","LEED v4 BD+C NC","Government Use: Local, County"
"8475","http://www.gbig.org/buildings/794689/details","01/29/2020","LEED v4 BD+C NC","Higher Ed, Other"
"8476","http://www.gbig.org/buildings/1428668/details","01/29/2020","LEED v4 BD+C NC","Health Care"
"8477","http://www.gbig.org/buildings/794689/details","01/29/2020","LEED v4 BD+C NC","Higher Ed, Other"
"8478","http://www.gbig.org/buildings/1428669/details","01/29/2020","LEED v4 BD+C NC","Health Care"
"8479","http://www.gbig.org/buildings/1423020/details","01/29/2020","LEED v4 BD+C NC","Health Care"
"8480","http://www.gbig.org/buildings/744352/details","01/30/2020","HRSA Data Warehouse Hospitals","Government Use: Local, County"
"8481","http://www.gbig.org/buildings/1429418/details","02/03/2020","LEED v4 BD+C NC","Other"
"8482","http://www.gbig.org/buildings/1429419/details","02/03/2020","LEED v4 BD+C NC","Office, Other"
"8483","http://www.gbig.org/buildings/1429419/details","02/03/2020","LEED v4 BD+C NC","Office, Other"
"8484","http://www.gbig.org/buildings/1429540/details","02/04/2020","LEED v4 BD+C NC","Government Use: Local, County"
"8485","http://www.gbig.org/buildings/743817/details","03/09/2005","HRSA Data Warehouse Hospitals","Government Use: Other (utility, air"
"8486","http://www.gbig.org/buildings/1429712/details","02/06/2020","LEED v4 BD+C NC","Corporate: Publicly Traded"
"8487","http://www.gbig.org/buildings/215787/details","02/07/2020","LEED v4 BD+C NC","Corporate: Publicly Traded"
"8488","http://www.gbig.org/buildings/320747/details","02/12/2020","LEED v4 BD+C NC","Corporate: Publicly Traded"
"8489","http://www.gbig.org/buildings/5495/details","02/08/2020","LEED v4 BD+C NC","Educational: Community College, Pub"
"8490","http://www.gbig.org/buildings/1430029/details","02/11/2020","LEED v4 BD+C NC","Educational: K-12 School, Private"
"8491","http://www.gbig.org/buildings/112887/details","10/23/2003","LEED NC 2.1","Local Government, State Government, Non-Profit Org., Other, Educational: Community College, Pub"
"8492","http://www.gbig.org/buildings/112887/details","10/23/2003","LEED NC 2.1","Local Government, State Government, Non-Profit Org., Other, Educational: Community College, Pub"
"8493","http://www.gbig.org/buildings/39704/details","02/08/2020","LEED v4 BD+C NC","Educational: Community College, Pub"
"8494","http://www.gbig.org/buildings/43299/details","07/07/2008","LEED NC 2.2","Non-Profit Org., Local Government, Educational: Community College, Pub"
"8495","http://www.gbig.org/buildings/43299/details","07/07/2008","LEED NC 2.2","Non-Profit Org., Local Government, Educational: Community College, Pub"
"8496","http://www.gbig.org/buildings/25853/details","02/17/2004","LEED NC 2.1","State Government, Local Government, Educational: Community College, Pub"
"8497","http://www.gbig.org/buildings/1072339/details","06/09/2018","LEED CS 2009","Corporate: Publicly Traded"
"8498","http://www.gbig.org/buildings/356445/details","01/23/2020","LEED v4 ID+C CI","Corporate: Privately Held"
"8499","http://www.gbig.org/buildings/1429550/details","02/05/2020","LEED v4 ID+C CI","Corporate: Privately Held"
"8500","http://www.gbig.org/buildings/265269/details","02/26/2018","LEED v4 BD+C CS","Corporate: Privately Held"
"8501","http://www.gbig.org/buildings/1322716/details","01/19/2018","LEED v4 ID+C CI","Corporate: Publicly Traded, Investor: Pension Fund"
"8502","http://www.gbig.org/buildings/20885/details","01/01/2011","Energy Star Office","Corporate: Publicly Traded, Government Use: Other (utility, air"
"8503","http://www.gbig.org/buildings/1426150/details","12/19/2019","LEED v4 ID+C CI","Corporate: Privately Held"
"8504","http://www.gbig.org/buildings/40913/details","05/27/2008","LEED CI 2.0","State Government, Educational: College, Public"
"8505","http://www.gbig.org/buildings/368962/details","02/18/2020","LEED v4 ID+C CI","Corporate: Publicly Traded"
"8506","http://www.gbig.org/buildings/12543/details","06/27/2011","LEED CI 2009","Corporate: Publicly Traded, Corporate: Privately Held"
"8507","http://www.gbig.org/buildings/1425762/details","12/16/2019","LEED v4 ID+C CI","Investor: REIT, Publicly traded"
"8508","http://www.gbig.org/buildings/155796/details","11/15/2019","LEED v4 ID+C CI","Educational: University, Public"
"8509","http://www.gbig.org/buildings/1424622/details","11/15/2019","LEED v4 ID+C CI","Educational: University, Public"
"8510","http://www.gbig.org/buildings/1054628/details","02/19/2016","LEED CI 2009","Educational: University, Public"
"8511","http://www.gbig.org/buildings/55103/details","11/03/2009","LEED EB 2009","Corporate: Publicly Traded"
"8512","http://www.gbig.org/buildings/1424342/details","11/11/2019","LEED v4 ID+C CI","Corporate: Privately Held"
"8513","http://www.gbig.org/buildings/1422620/details","10/23/2019","LEED v4 ID+C CI","Office"
"8514","http://www.gbig.org/buildings/1422621/details","10/23/2019","LEED v4 ID+C CI","Office"
"8515","http://www.gbig.org/buildings/1321786/details","12/05/2017","LEED v4 BD+C NC","Government Use: State"
"8516","http://www.gbig.org/buildings/23216/details","01/01/2001","Energy Star Office","Other, Profit Org., Corporate: Privately Held, Corporate: Publicly Traded, Investor: REIT,Non-traded"
"8517","http://www.gbig.org/buildings/1089225/details","10/31/2016","LEED CI 2009","Corporate: Publicly Traded"
"8518","http://www.gbig.org/buildings/1422328/details","12/18/2017","LEED v4 ID+C CI","Educational: College, Public"
"8519","http://www.gbig.org/buildings/16633/details","11/04/2004","LEED CI 2.0","Non-Profit (that do not fit into ot, Profit Org., Corporate: Privately Held, Investor: REIT,Non-traded"
"8520","http://www.gbig.org/buildings/209426/details","03/29/2016","LEED CI 2009","Corporate: Publicly Traded, Corporate: Privately Held"
"8521","http://www.gbig.org/buildings/1412780/details","07/08/2019","LEED v4 ID+C CI","Corporate: Publicly Traded"
"8522","http://www.gbig.org/buildings/1413008/details","07/16/2019","LEED v4 ID+C CI","Corporate: Privately Held"
"8523","http://www.gbig.org/buildings/31017/details","01/01/2009","Energy Star Office","Corporate: Privately Held, Investor: Investment Manager, Corporate: Publicly Traded"
"8524","http://www.gbig.org/buildings/1421907/details","08/07/2019","LEED v4 ID+C CI","San Francisco-Oakland-Fremont, CA"
"8525","http://www.gbig.org/buildings/173732/details","08/26/2019","LEED v4 ID+C CI","Corporate: Publicly Traded"
"8526","http://www.gbig.org/buildings/157896/details","08/28/2019","LEED v4 ID+C CI","Non-Profit (that do not fit into ot"
"8527","http://www.gbig.org/buildings/18434/details","01/01/2005","Energy Star Office","Profit Org., Corporate: Privately Held, Corporate: Publicly Traded"
"8528","http://www.gbig.org/buildings/18605/details","01/01/2009","Energy Star Office","Corporate: Publicly Traded, Corporate: Privately Held"
"8529","http://www.gbig.org/buildings/114068/details","01/02/2008","LEED CS 2.0","Profit Org., Corporate: Privately Held, Corporate: Publicly Traded"
"8530","http://www.gbig.org/buildings/62411/details","07/31/2012","LEED CS 2009","Corporate: Privately Held, Educational: University, Public"
"8531","http://www.gbig.org/buildings/1408601/details","04/17/2019","LEED v4 ID+C CI","Corporate: Privately Held"
"8532","http://www.gbig.org/buildings/17176/details","03/31/2008","LEED EB 2008","Profit Org., Corporate: Publicly Traded, Corporate: Privately Held"
"8533","http://www.gbig.org/buildings/36295/details","01/01/2008","Energy Star Office","Corporate: Privately Held, Investor: Bank, Investor: Investment Manager"
"8534","http://www.gbig.org/buildings/1388030/details","08/07/2018","LEED v4 ID+C CI","Corporate: Privately Held, Corporate: Publicly Traded"
"8535","http://www.gbig.org/buildings/200309/details","04/10/2019","LEED v4 ID+C CI","Corporate: Publicly Traded"
"8536","http://www.gbig.org/buildings/1409682/details","04/30/2019","LEED v4 ID+C CI","Investor: Investment Manager"
"8537","http://www.gbig.org/buildings/1408742/details","04/25/2019","LEED v4 ID+C CI","Educational: University, Public"
"8538","http://www.gbig.org/buildings/55504/details","01/01/2012","Energy Star Retail Store","Corporate: Publicly Traded"
"8539","http://www.gbig.org/buildings/318593/details","01/01/2016","Energy Star Office","Corporate: Privately Held"
"8540","http://www.gbig.org/buildings/1411789/details","06/18/2019","LEED v4 ID+C CI","Corporate: Privately Held"
"8541","http://www.gbig.org/buildings/40925/details","08/26/2016","LEED EB 2009","Corporate: Privately Held"
"8542","http://www.gbig.org/buildings/1320286/details","05/31/2019","LEED v4 ID+C CI","Educational: University, Public"
"8543","http://www.gbig.org/buildings/449088/details","07/15/2013","LEED CS 2009","Investor: REIT, Publicly traded, Corporate: Privately Held"
"8544","http://www.gbig.org/buildings/1410936/details","05/20/2019","LEED v4 ID+C CI","Corporate: Publicly Traded"
"8545","http://www.gbig.org/buildings/112472/details","05/01/2012","LEED CI 2009","Educational: University, Public, Educational: College, Public"
"8546","http://www.gbig.org/buildings/1410527/details","05/09/2019","LEED v4 ID+C CI","Corporate: Privately Held"
"8547","http://www.gbig.org/buildings/1410712/details","05/13/2019","LEED v4 ID+C CI","Educational: University, Public"
"8548","http://www.gbig.org/buildings/391070/details","03/28/2019","LEED v4 ID+C CI","Non-Profit (that do not fit into ot"
"8549","http://www.gbig.org/buildings/1404229/details","02/01/2019","LEED v4 ID+C CI","Educational: College, Public"
"8550","http://www.gbig.org/buildings/188604/details","01/01/2017","Energy Star Office","Corporate: Privately Held"
"8551","http://www.gbig.org/buildings/158799/details","01/17/2019","LEED v4 ID+C CI","Educational: University, Public"
"8552","http://www.gbig.org/buildings/391347/details","01/23/2019","LEED v4 ID+C CI","Government Use: Local, County"
"8553","http://www.gbig.org/buildings/1402753/details","01/23/2019","LEED v4 ID+C CI","Corporate: Privately Held"
"8554","http://www.gbig.org/buildings/1393994/details","10/17/2018","LEED v4 ID+C CI","Corporate: Privately Held, Corporate: Publicly Traded"
"8555","http://www.gbig.org/buildings/173864/details","03/05/2019","LEED v4 ID+C CI","Corporate: Privately Held"
"8556","http://www.gbig.org/buildings/1077274/details","01/01/2016","Energy Star Office","Corporate: Publicly Traded"
"8557","http://www.gbig.org/buildings/6910/details","01/01/2007","Energy Star Office","Corporate: Publicly Traded"
"8558","http://www.gbig.org/buildings/24259/details","08/01/2008","LEED EB 2008","Profit Org., Investor: REIT, Publicly traded, Corporate: Privately Held"
"8559","http://www.gbig.org/buildings/1405572/details","02/25/2019","LEED v4 ID+C CI","Corporate: Publicly Traded"
"8560","http://www.gbig.org/buildings/1393994/details","10/17/2018","LEED v4 ID+C CI","Corporate: Privately Held, Corporate: Publicly Traded"
"8561","http://www.gbig.org/buildings/1393994/details","10/17/2018","LEED v4 ID+C CI","Corporate: Privately Held, Corporate: Publicly Traded"
"8562","http://www.gbig.org/buildings/1393818/details","10/11/2018","LEED v4 ID+C CI","Corporate: Publicly Traded"
"8563","http://www.gbig.org/buildings/1393694/details","10/08/2018","LEED v4 ID+C CI","Educational: College, Public"
"8564","http://www.gbig.org/buildings/1393724/details","10/09/2018","LEED v4 ID+C CI","Corporate: Publicly Traded"
"8565","http://www.gbig.org/buildings/592349/details","10/02/2018","LEED v4 ID+C CI","Community Development Corporation o"
"8566","http://www.gbig.org/buildings/1393503/details","10/02/2018","LEED v4 ID+C CI","Educational: College, Public"
"8567","http://www.gbig.org/buildings/1393097/details","09/27/2018","LEED v4 ID+C CI","Corporate: Privately Held"
"8568","http://www.gbig.org/buildings/260962/details","09/27/2018","LEED v4 ID+C CI","Investor: REIT,Non-traded"
"8569","http://www.gbig.org/buildings/226000/details","10/01/2018","LEED v4 ID+C CI","Non-Profit (that do not fit into ot"
"8570","http://www.gbig.org/buildings/31358/details","01/01/2003","Energy Star Office","Corporate: Privately Held, Investor: Investment Manager, Non-Profit (that do not fit into ot"
"8571","http://www.gbig.org/buildings/1393495/details","10/01/2018","LEED v4 ID+C CI","Corporate: Privately Held"
"8572","http://www.gbig.org/buildings/255001/details","11/08/2018","LEED v4 ID+C CI","Corporate: Privately Held"
"8573","http://www.gbig.org/buildings/1397935/details","11/07/2018","LEED v4 ID+C CI","Corporate: Privately Held"
"8574","http://www.gbig.org/buildings/1397936/details","11/07/2018","LEED v4 ID+C CI","Corporate: Publicly Traded"
"8575","http://www.gbig.org/buildings/1392384/details","09/17/2018","LEED v4 ID+C CI","Corporate: Privately Held"
"8576","http://www.gbig.org/buildings/1380457/details","07/24/2018","LEED v4 BD+C NC","Educational: College, Public, Educational: University, Public"
"8577","http://www.gbig.org/buildings/1398576/details","11/21/2018","LEED v4 ID+C CI","Corporate: Publicly Traded"
"8578","http://www.gbig.org/buildings/1398578/details","11/21/2018","LEED v4 ID+C CI","Corporate: Publicly Traded"
"8579","http://www.gbig.org/buildings/84737/details","02/12/2013","LEED EB 2009","Corporate: Publicly Traded, Corporate: Privately Held"
"8580","http://www.gbig.org/buildings/7799/details","11/29/2006","LEED CS 2.0","Profit Org., Investor: Investment Manager, Corporate: Privately Held"
"8581","http://www.gbig.org/buildings/987692/details","02/25/2015","LEED CI 2009","Corporate: Publicly Traded"
"8582","http://www.gbig.org/buildings/7799/details","11/29/2006","LEED CS 2.0","Profit Org., Investor: Investment Manager, Corporate: Privately Held"
"8583","http://www.gbig.org/buildings/7255/details","01/01/2010","Energy Star Office","Investor: Equity Fund, Corporate: Privately Held, Investor: Bank"
"8584","http://www.gbig.org/buildings/341118/details","05/25/2018","LEED v4 ID+C CI","Non-Profit (that do not fit into ot"
"8585","http://www.gbig.org/buildings/134375/details","05/17/2018","LEED v4 ID+C CI","Corporate: Publicly Traded"
"8586","http://www.gbig.org/buildings/112472/details","05/01/2012","LEED CI 2009","Educational: University, Public, Educational: College, Public"
"8587","http://www.gbig.org/buildings/1369241/details","06/26/2018","LEED v4 ID+C CI","Corporate: Privately Held"
"8588","http://www.gbig.org/buildings/391420/details","06/18/2018","LEED v4 ID+C CI","Government Use: Other (utility, air"
"8589","http://www.gbig.org/buildings/150623/details","06/18/2018","LEED v4 ID+C CI","Government Use: Federal"
"8590","http://www.gbig.org/buildings/1165163/details","05/08/2017","LEED v4 BD+C NC","Corporate: Publicly Traded"
"8591","http://www.gbig.org/buildings/7992/details","09/09/2009","LEED NC 2009","Corporate: Privately Held"
"8592","http://www.gbig.org/buildings/1331590/details","04/26/2018","LEED v4 ID+C CI","Corporate: Publicly Traded"
"8593","http://www.gbig.org/buildings/1326849/details","04/03/2018","LEED v4 ID+C CI","Corporate: Privately Held"
"8594","http://www.gbig.org/buildings/1379937/details","07/06/2018","LEED v4 ID+C CI","Corporate: Privately Held"
"8595","http://www.gbig.org/buildings/1266599/details","04/23/2013","2012 ENERGY STAR National Building Competition","Government Use: Federal"
"8596","http://www.gbig.org/buildings/1386454/details","08/02/2018","LEED v4 ID+C CI","Non-Profit (that do not fit into ot"
"8597","http://www.gbig.org/buildings/14142/details","07/11/2003","LEED CI 1.0 Pilots Only","Profit Org., Investor: Pension Fund, Corporate: Publicly Traded, Investor: Equity Fund"
"8598","http://www.gbig.org/buildings/388105/details","10/28/2016","LEED CI 2009","Corporate: Privately Held"
